Time_IMU,Acceleration_X,Acceleration_Y,Acceleration_Z,Latitude_GNSS,Longitude_GNSS,Latitude_Positionlla,Longitude_Positionlla
0.0,0.34012752771377563,-0.028461992740631104,9.797070503234865,39.96302145021036,116.30354827106932,39.963021447416395,116.30354826920667
0.001524209976196289,0.29311633110046387,0.009628545492887497,9.808588027954102,39.96302144997754,116.30354827083647,39.963021447416395,116.30354826897383
0.001611471176147461,0.31700500845909124,0.008974213153123856,9.801414489746094,39.9630214497447,116.30354827083647,39.96302144718357,116.30354826897383
0.030863046646118164,0.2939210236072541,-0.02024797722697258,9.804059982299805,39.9630214497447,116.30354827060366,39.963021446950734,116.30354826874101
0.03245663642883301,0.313588172197342,0.0013607535511255264,9.809829711914062,39.96302144951188,116.30354827060366,39.963021446950734,116.30354826874101
0.03247570991516113,0.3245251774787903,-0.026978854089975357,9.80058002471924,39.96302144951188,116.30354827037081,39.96302144671791,116.30354826850817
0.059773921966552734,0.3007809221744538,-0.0063329897820949554,9.818437576293945,39.96302144927904,116.30354827037081,39.96302144648507,116.30354826850817
0.061025381088256836,0.33554342389106756,-0.023107975721359253,9.799814224243164,39.96302144927904,116.30354827037081,39.96302144648507,116.30354826827535
0.06103324890136719,0.28148722648620605,-0.03415297716856003,9.810469627380373,39.96302144904622,116.303548270138,39.96302144625225,116.30354826827535
0.08974528312683105,0.30590268969535833,0.0006566509255208076,9.821484565734865,39.96302144904622,116.303548270138,39.96302144601941,116.3035482680425
0.09071898460388184,0.31186160445213323,-0.029972288757562637,9.798480987548828,39.96302144881338,116.303548270138,39.96302144601941,116.3035482680425
0.09078526496887207,0.31451830267906195,0.021854910999536514,9.814311981201172,39.96302144881338,116.30354826990515,39.96302144578659,116.30354826780969
0.11537027359008789,0.33581048250198364,-0.012384867295622826,9.801056861877443,39.96302144881338,116.30354827037081,39.96302144578659,116.30354826780969
0.1161506175994873,0.31465840339660645,-0.014652215875685217,9.79056167602539,39.963021448580555,116.303548270138,39.96302144555375,116.30354826780969
0.11632037162780762,0.31967443227767944,0.014020997099578382,9.798717498779297,39.96302144834772,116.30354826990515,39.96302144555375,116.30354826757684
0.14012432098388672,0.30643668770790106,-0.015475394204258919,9.780740737915039,39.963021448114894,116.30354826990515,39.963021445320926,116.30354826757684
0.14084410667419434,0.2868208885192871,-0.0036130289081484084,9.805679321289062,39.963021448114894,116.30354826967233,39.963021445320926,116.30354826757684
0.17049169540405273,0.3141787052154541,0.00759259145706892,9.807872772216797,39.963021447882056,116.30354826943949,39.96302144508809,116.30354826757684
0.17377519607543945,0.29471042752265936,-0.051593896001577384,9.789657592773438,39.96302144764923,116.30354826943949,39.96302144508809,116.30354826757684
0.17379021644592285,0.2888600826263428,0.03888889774680138,9.818317413330078,39.963021447416395,116.30354826920667,39.96302144508809,116.30354826734403
0.19925355911254883,0.32098108530044556,-0.01127720717340708,9.802677154541016,39.963021447416395,116.30354826897383,39.963021444855265,116.30354826734403
0.19958090782165527,0.26518577337265015,-0.006062499713152648,9.793307304382326,39.96302144718357,116.30354826897383,39.96302144462243,116.30354826711118
0.1999497413635254,0.29292237758636475,0.023846756666898727,9.818124771118164,39.963021446950734,116.30354826874101,39.96302144462243,116.30354826687837
0.22849059104919434,0.30404058098793035,-0.029080986976623535,9.800629615783693,39.963021446950734,116.30354826874101,39.963021444389604,116.30354826664552
0.22899246215820312,0.302767425775528,-0.01873604580760002,9.785866737365724,39.96302144671791,116.30354826850817,39.963021444389604,116.30354826664552
0.22926592826843262,0.30887866020202637,0.010591362603008749,9.788896560668945,39.96302144648507,116.30354826850817,39.963021444156766,116.3035482664127
0.25214433670043945,0.30396255850791937,-0.01980230398476124,9.774496078491211,39.96302144648507,116.30354826827535,39.96302144392394,116.30354826617986
0.2530250549316406,0.29377037286758423,-0.004478270653635264,9.793951988220217,39.96302144625225,116.30354826827535,39.96302144392394,116.30354826617986
0.2814302444458008,0.2947128415107727,-0.035802450031042106,9.786415100097656,39.96302144601941,116.3035482680425,39.963021443691105,116.30354826594704
0.2820625305175781,0.3072169721126557,-0.005265804007649422,9.809325218200685,39.96302144601941,116.3035482680425,39.963021443691105,116.3035482657142
0.282501220703125,0.29929795861244207,-0.017900543287396434,9.791898727416992,39.96302144578659,116.30354826780969,39.96302144345828,116.3035482657142
0.31137585639953613,0.2890063524246216,-0.021762747317552567,9.801939010620117,39.96302144578659,116.30354826780969,39.96302144345828,116.30354826548138
0.31226420402526855,0.3217897713184357,-0.011757349595427513,9.799883842468263,39.96302144555375,116.30354826780969,39.96302144345828,116.30354826524854
