x_m,y_m,phi_rad,Ux_mps,Uy_mps,r_radps
0.6908614242669449,0.658582827966664,0.5081316732051033,1.823135,0,0.605910530829
0.776267843184265,0.709188808199431,0.5271738732051037,1.8713337,0,0.11202795335061001
0.8619090930176364,0.7608228881067757,0.5272494732051034,1.9528402,0,-0.0055068140799800006
0.9478581394076033,0.8126188540226201,0.5274807732051037,1.9497697,0,-0.013579756006560001
1.0335254879793185,0.8641231884257773,0.5243286732051033,1.8545623,0,-0.10329949102246
1.1189259711255701,0.9149327194792792,0.5194633732051037,1.754244,0,-0.0644305753296
1.2046450104024207,0.9655682273399074,0.5201670732051036,1.6549663,0,0.18702625209333
1.290825961043886,1.0178249352965265,0.5439670732051036,1.5858245,0,0.5559940342612499
1.3736233891487983,1.072207014859392,0.5929573732051034,1.5556005,0,0.9821560653639
1.4537170275413198,1.1322846417507568,0.6669329732051037,1.5489456,0,1.226381551164
1.52887794351459,1.1985099496215323,0.7483346732051035,1.5487522,0,1.2913621292528201
1.5979229954347969,1.2702511756646935,0.8297033732051036,1.5485588,0,1.21231883405308
1.6616593808383113,1.347822607435318,0.9053198732051038,1.5562592,0,1.11948307232416
1.719190156324569,1.4289640626407174,0.9707416732051035,1.5725291,0,0.9392999369538
1.772155403784854,1.5139955578271527,1.0246719732051037,1.6052151,0,0.7618728090148499
1.8208993665683038,1.6012344512393553,1.0658229732051034,1.6526737,0,0.5820055701919999
1.8665885334762875,1.6903076889183823,1.0968664732051034,1.7140823,0,0.49449748821753003
1.9095969880439245,1.780498775812784,1.1243602732051037,1.7797763,0,0.46656319569373006
1.9501832263695054,1.871739393424564,1.1501412732051035,1.8440486,0,0.47763071598320006
1.9884267304649643,1.964071738670424,1.1761038732051037,1.9034964,0,0.49511673545724
2.0242429136201148,2.0573140566096875,1.2019756732051037,1.9579842,0,0.5059623055251601
2.057671354828624,2.1515486471406557,1.2278651732051036,2.0085866,0,0.52121898320164
2.088663009574587,2.2466797150366227,1.2538839732051037,2.0552004,0,0.5369182272194399
2.1171429986560226,2.34254480339527,1.2801890732051033,2.0980774,0,0.5516273492389601
2.1430816645772355,2.4390795124266216,1.3063956732051034,2.1375683,0,0.5604941352681299
2.166542026104551,2.536532284729864,1.3326895732051036,2.1744622,0,0.56767097297994
2.1872775939495654,2.63374079733753,1.3585707732051033,2.2090912,0,0.5750893984592
2.2057308293010673,2.732771178093297,1.3844113732051038,2.2415712,0,0.56466142403616
2.2214798881266398,2.8309956772407534,1.4091045732051035,2.2737857,0,0.5584203943344199
2.23488866166794,2.9301070182671367,1.4334649732051035,2.3053689,0,0.55570871227122
2.2459735571381754,3.0300045602098393,1.4565724732051035,2.3360307,0,0.49494440213486995
2.254830641342862,3.128862072410132,1.4758431732051034,2.3715554,0,0.45597373933612
2.2617576019104124,3.2281423048315743,1.4970950732051036,2.409652,0,0.5589303477295999
2.2664366769436586,3.3271998476379316,1.5197302732051035,2.4362847,0,0.51631353310302
2.269053095122046,3.4262127619881104,1.5384555732051037,2.4662284,0,0.43688693535752
2.269922211099527,3.5269171881823826,1.5557285732051036,2.5030173,0,0.43078679845109996
2.269027114664619,3.6264840156671037,-4.708871826794896,2.4741932,0,0.49597528435608007
2.2661458415068174,3.7261385861027345,-4.687765226794896,2.4463587,0,0.54040504027566
2.261005866951645,3.8267820193435687,-4.664699026794896,2.4208282,0,0.57229443812408
2.253606301937258,3.925733172443105,-4.640571426794896,2.3971741,0,0.5993788643979601
2.243642871855023,4.025458026003972,-4.614862226794896,2.3747126,0,0.61928372608076
2.2311103433988317,4.124659862858663,-4.588464926794897,2.3524906,0,0.62962199567836
2.215948438566677,4.223386182612165,-4.561520926794897,2.3300942,0,0.62894974489732
2.1980597591019024,4.322016330265236,-4.534374426794896,2.3068093,0,0.62826666396383
2.177586828155731,4.419718689445162,-4.507385626794896,2.282678,0,0.6112637324808001
2.1544400720044283,4.517100194776114,-4.480697826794897,2.2558813,0,0.59856471591176
2.1287577548768666,4.613735107590579,-4.454738126794897,2.2268569,0,0.5667270643651601
2.1006392128040705,4.709630321576995,-4.429748626794897,2.1934367,0,0.53386297119337
2.0701808199330975,4.8048889056141695,-4.406424626794896,2.1553843,0,0.48095784116275003
2.0375865490743155,4.899484598083141,-4.384916926794896,2.1101973,0,0.44520520595939994
2.003066157818345,4.993182684789246,-4.363872726794897,2.0591967,0,0.43523552106606
1.9663926933344928,5.08651732294964,-4.341552326794897,2.0087549,0,0.4869161614953
1.9278760546343163,5.177970135584572,-4.315214326794896,1.9640531,0,0.56822255922472
1.8862626048089493,5.269308574905767,-4.283780626794897,1.9251175,0,0.64763744120375
1.8419628040205553,5.358478642747385,-4.248053126794897,1.8923175,0,0.72811362758625
1.7941152841122952,5.44615285919714,-4.206572126794896,1.8684939,0,0.83273373175629
1.742416546499273,5.531609553236518,-4.159099126794896,1.8539715,0,0.9351513820746
1.686550892163272,5.614257038343873,-4.1059432267948965,1.8487003,0,1.03131520987788
1.6261198621154418,5.693829216690945,-4.049595926794897,1.8452056,0,1.05118281538648
1.561313059058993,5.769776756806822,-3.9921996267948963,1.8432103,0,1.06738483694803
1.4921855493094645,5.841893299027584,-3.9339843267948966,1.8424043,0,1.07977107120509
1.4190236606812747,5.909787487015999,-3.8752908267948967,1.8421742,0,1.08567357485512
1.3419217645015282,5.973322657636511,-3.8164450267948964,1.8419442,0,1.0672635448356598
1.261330665299963,6.032290608449249,-3.7608615267948964,1.8435662,0,0.98422302798442
1.1777946118188727,6.086829188743335,-3.7099043267948963,1.8533635,0,0.9010843906924499
