Ux_mps,Uy_mps,r_radps,ax_mps2,ay_mps2,speed,delta_rad,TxR,latitude,longitude,altitude,roll,pitch,yaw
0.69729168,-0.00835359,-0.01606047,-1.28719795,-2.00112510,116.80000305,0.00000000,0.00000000,39.96301458,116.30365275,64.83716720,0.01999976,-0.01037556,2.06385605
0.63510855,0.00740960,0.01152828,-0.07952682,-2.88390136,101.30000305,0.00000000,0.00000000,39.96301498,116.30365249,64.83613319,0.01866502,-0.01211434,2.06091373
0.56693524,-0.01704428,-0.02302081,0.66863799,-0.08958124,88.30000305,0.00000000,0.00000000,39.96301535,116.30365227,64.83485735,0.02165413,-0.01429846,2.05814057
0.53830437,-0.02179109,-0.04257709,-0.51159084,-0.86870372,84.19999695,0.00000000,0.00000000,39.96301553,116.30365217,64.83433277,0.02413840,-0.01572113,2.05684170
0.50252097,-0.02911166,0.01595095,-0.17230444,-1.86699772,68.30000305,0.00000000,0.00000000,39.96301586,116.30365199,64.83310197,0.02986798,-0.01570017,2.05392883
0.46464909,-0.00507964,0.03577993,0.55755991,-1.55174875,60.90000153,0.00000000,0.00000000,39.96301612,116.30365184,64.83292660,0.02976202,-0.01489468,2.05194559
0.41387145,-0.02275143,-0.00743717,1.46115744,0.75055641,49.79999924,0.00000000,0.00000000,39.96301639,116.30365170,64.83309098,0.02845799,-0.01310405,2.04986146
0.38918320,-0.02839623,-0.00725687,0.19067837,0.41777185,44.29999924,0.00000000,0.00000000,39.96301661,116.30365160,64.83305702,0.02948347,-0.01349330,2.04805193
0.37579788,-0.03287878,-0.00908673,0.60061401,-0.83238286,40.79999924,0.00000000,0.00000000,39.96301673,116.30365155,64.83306577,0.02949051,-0.01293069,2.04719674
0.33778683,-0.04547106,-0.00239664,-0.05272980,-0.98045659,33.29999924,0.00000000,0.00000000,39.96301696,116.30365145,64.83332512,0.02987903,-0.01178961,2.04515433
0.31294826,-0.05622547,0.00296906,0.21006855,-1.08157992,29.50000000,0.00000000,0.00000000,39.96301716,116.30365138,64.83373084,0.03049182,-0.01111048,2.04384359
0.28770044,-0.06398103,0.00339672,0.07788318,0.07597765,21.70000076,0.00000000,0.00000000,39.96301734,116.30365133,64.83431081,0.03127084,-0.01042123,2.04225940
0.27242402,-0.06811596,0.00224933,0.36013815,-0.42169514,17.10000038,0.00000000,0.00000000,39.96301743,116.30365131,64.83462310,0.03162025,-0.00968273,2.04153435
0.24474209,-0.07972296,-0.00708252,0.45861635,-0.49209008,10.89999962,0.00000000,0.00000000,39.96301760,116.30365128,64.83531663,0.03238015,-0.00900386,2.04000232
0.22747798,-0.09017704,0.01576170,0.54564506,0.21238734,6.69999981,0.02590069,0.00000000,39.96301776,116.30365126,64.83582641,0.03336581,-0.00851269,2.03858688
0.21196844,-0.09645373,-0.00413656,0.10361129,-0.11847808,0.00000000,0.05550147,0.00000000,39.96301789,116.30365126,64.83657301,0.03414200,-0.00801782,2.03734947
0.20653211,-0.10669628,-0.00212938,0.16753525,0.06172349,-0.30000001,0.11470304,0.00000000,39.96301799,116.30365127,64.83741264,0.03513527,-0.00769613,2.03613834
0.20861113,-0.11377939,0.01677796,-0.04138892,0.24813363,-2.70000005,0.18500489,0.06527432,39.96301805,116.30365128,64.83796891,0.03619536,-0.00790550,2.03564848
0.23282546,-0.12789071,0.02786443,0.04503141,0.64501208,-1.00000000,0.23403119,0.13800159,39.96301818,116.30365130,64.83880767,0.03896983,-0.00854235,2.03494503
0.26623465,-0.13252383,0.04105046,-0.17826515,0.47707167,1.10000002,0.29693288,0.24709249,39.96301833,116.30365132,64.83943478,0.04273277,-0.00929179,2.03554228
0.28675855,-0.14271564,0.05563274,-0.01920383,0.19400990,2.09999990,0.31543335,0.28345615,39.96301848,116.30365132,64.84061868,0.04504210,-0.00884911,2.03651244
0.28867086,-0.14859294,0.04610493,0.02978488,0.07026019,3.00000000,0.30340803,0.32891068,39.96301854,116.30365133,64.84152242,0.04633984,-0.00855876,2.03711914
0.30346218,-0.16139722,-0.00228286,0.32468444,0.49724519,2.29999995,0.28490752,0.35618341,39.96301866,116.30365135,64.84311324,0.04712743,-0.00815969,2.03631930
0.31146638,-0.16762586,0.00386611,0.31821489,0.15092261,1.50000000,0.28583255,0.37436521,39.96301880,116.30365137,64.84467320,0.04842345,-0.00741211,2.03486324
0.31732340,-0.17909162,0.00132993,-0.00440757,0.19545016,1.10000002,0.31543335,0.41072887,39.96301892,116.30365139,64.84596610,0.04917226,-0.00696295,2.03362813
0.32529960,-0.19051227,0.02404675,0.14904274,0.28157014,1.29999995,0.35150930,0.48345610,39.96301903,116.30365140,64.84735819,0.05034370,-0.00674106,2.03227989
0.33312279,-0.19482497,0.03696458,0.00389459,0.59683061,2.70000005,0.39961058,0.64709246,39.96301908,116.30365141,64.84808632,0.05171669,-0.00691726,2.03222955
0.36116235,-0.20309712,0.04945770,-0.13742316,0.84398371,6.19999981,0.43568653,0.79254699,39.96301920,116.30365143,64.84952136,0.05401498,-0.00718898,2.03277782
0.39884235,-0.21414877,0.05173460,-0.10683288,1.13446796,9.19999981,0.49858820,0.91981977,39.96301934,116.30365145,64.85093256,0.05558661,-0.00731932,2.03335748
0.42100241,-0.22388164,0.09547751,-0.09247859,0.41477418,13.60000038,0.54113930,1.02891064,39.96301947,116.30365146,64.85208170,0.05867195,-0.00763502,2.03532817
0.43716905,-0.22114245,0.14312938,-0.49089450,0.27008122,16.89999962,0.56889009,1.11072886,39.96301956,116.30365146,64.85280574,0.06071220,-0.00797166,2.03822711
0.47434038,-0.22296113,0.11939034,-0.42022046,1.66758323,22.39999962,0.60959113,1.17436516,39.96301970,116.30365145,64.85364557,0.06127189,-0.00899361,2.04317264
0.51113259,-0.23553548,0.17091706,-0.85223198,0.52675813,24.10000038,0.61051613,1.20163798,39.96301985,116.30365144,64.85459254,0.06458288,-0.00941567,2.04967642
0.53625095,-0.23570024,0.22400096,0.21268381,0.68716162,25.39999962,0.61051613,1.21981978,39.96302003,116.30365141,64.85549554,0.06578350,-0.00974676,2.05935780
0.56744056,-0.24245111,0.21718667,-0.27823028,0.27647614,28.00000000,0.61051613,1.22891068,39.96302020,116.30365138,64.85596152,0.06635835,-0.01005785,2.06760770
0.58254313,-0.26542545,0.27467093,-0.73086637,0.40675205,31.60000038,0.61051613,1.23800159,39.96302031,116.30365136,64.85617961,0.06703484,-0.00938331,2.07353119
0.60139294,-0.26680790,0.27291706,-0.75528932,1.10314023,38.90000153,0.61051613,1.25618339,39.96302046,116.30365131,64.85613493,0.06798109,-0.00990435,2.08457867
0.63030793,-0.27631029,0.29824451,-0.61049116,0.35256359,40.79999924,0.61051613,1.25618339,39.96302065,116.30365125,64.85619399,0.06844702,-0.01007380,2.09906885
0.63759830,-0.29221834,0.30388159,0.40498573,0.38365152,46.50000000,0.61051613,1.26527429,39.96302076,116.30365121,64.85625488,0.06831062,-0.00960955,2.10703033
0.66257372,-0.30142782,0.34214187,-1.03431916,1.51111329,45.79999924,0.61051613,1.29254699,39.96302099,116.30365114,64.85614017,0.06960193,-0.00910595,2.12373668
0.67257905,-0.31209058,0.37057769,-1.49699044,0.78031814,52.90000153,0.61051613,1.31981969,39.96302119,116.30365105,64.85634629,0.06975929,-0.00872401,2.13885771
0.69665355,-0.32310610,0.38523301,-0.24489519,0.05592180,55.00000000,0.61051613,1.31981969,39.96302139,116.30365093,64.85641967,0.06969817,-0.00847748,2.15826062
0.70557239,-0.33036503,0.38852021,-0.86782074,-0.49220389,63.40000153,0.61051613,1.32891059,39.96302160,116.30365081,64.85644201,0.06887049,-0.00753345,2.17891548
0.70710984,-0.35260114,0.43015853,-0.58706456,1.01811218,59.09999847,0.61051613,1.34709239,39.96302171,116.30365074,64.85631373,0.06918606,-0.00782848,2.18967956
0.72883111,-0.36951510,0.43479431,-1.40110123,1.59696579,65.50000000,0.61051613,1.39254701,39.96302191,116.30365063,64.85618079,0.06887096,-0.00784897,2.20844185
0.74791083,-0.39803167,0.44206756,-0.89864618,1.34202433,64.19999695,0.61051613,1.42891061,39.96302217,116.30365051,64.85631051,0.06938191,-0.00628998,2.22774121
0.75972033,-0.40160798,0.45535201,-0.89357293,0.08773714,74.19999695,0.61051613,1.44709241,39.96302236,116.30365035,64.85655432,0.07155999,-0.00552298,2.25247029
0.75204195,-0.41334504,0.43197802,1.74693835,0.79257226,72.80000305,0.61051613,1.47436512,39.96302245,116.30365026,64.85676997,0.07046514,-0.00424345,2.26470446
0.75241100,-0.43698103,0.51867151,-0.02770136,1.12703836,76.00000000,0.61051613,1.50163794,39.96302266,116.30365009,64.85721754,0.07175206,-0.00362499,2.29097979
0.74312535,-0.46620811,0.50574774,-1.90853739,0.58955455,85.19999695,0.61051613,1.53800154,39.96302288,116.30364992,64.85776580,0.07484104,-0.00413585,2.31845727
0.78522666,-0.43243869,0.51751661,-0.52624100,0.11249981,81.59999847,0.61051613,1.57436514,39.96302306,116.30364973,64.85707042,0.07410507,-0.00403816,2.34034485
0.77041702,-0.43189022,0.53674805,-2.64276958,-1.93719339,95.00000000,0.61051613,1.58345604,39.96302324,116.30364949,64.85565113,0.07462358,-0.00439911,2.37095402
0.78143459,-0.46414436,0.61110342,-1.40033567,1.42675495,92.69999695,0.61051613,1.59254694,39.96302333,116.30364937,64.85488363,0.07372331,-0.00558862,2.38724367
0.79113154,-0.49596133,0.64649653,-0.02970505,0.09375254,98.09999847,0.61051613,1.59254694,39.96302352,116.30364911,64.85338206,0.07564784,-0.00751248,2.42226812
0.80083087,-0.50370722,0.66809291,-0.79396951,-0.43954417,99.59999847,0.61051613,1.59254694,39.96302370,116.30364888,64.85198179,0.07826225,-0.00859823,2.45291915
0.80105340,-0.48686530,0.70872378,-0.17748554,-0.19906427,102.00000000,0.61051613,1.59254694,39.96302384,116.30364859,64.85134717,0.07893479,-0.00978650,2.48435842
0.78957935,-0.49377477,0.70855254,0.90142655,0.95608652,104.19999695,0.61051613,1.59254694,39.96302390,116.30364842,64.85115458,0.07646363,-0.01006167,2.50453547
0.78909898,-0.52099178,0.75422031,-1.11770630,0.84210384,112.59999847,0.61051613,1.59254694,39.96302401,116.30364807,64.85052602,0.07692976,-0.01390410,2.54628053
0.78112153,-0.52618360,0.76511431,-0.88618350,-0.58460963,117.19999695,0.61051613,1.59254694,39.96302414,116.30364770,64.84948595,0.07988539,-0.01611643,2.58920926
0.76225773,-0.51989255,0.81304705,-2.06862736,-3.74274135,120.09999847,0.61051613,1.59254694,39.96302427,116.30364733,64.84845959,0.08143472,-0.02055489,2.63430291
0.74203097,-0.58444893,0.70584816,0.32082596,-1.82387161,115.09999847,0.61051613,1.59254694,39.96302449,116.30364699,64.84860370,0.07849356,-0.02003442,2.66767768
0.71143433,-0.57822248,0.83879167,-1.54137588,-1.08484590,124.30000305,0.61051613,1.60163784,39.96302452,116.30364678,64.84850268,0.08431477,-0.02120714,2.69107982
0.71364308,-0.55876497,0.82146168,-0.36681169,-1.17435217,127.40000153,0.61051613,1.60163784,39.96302456,116.30364634,64.84893379,0.08672685,-0.02692260,2.73778250
0.72412240,-0.55807153,0.88704032,-0.32672712,0.13707043,125.09999847,0.61051613,1.61981964,39.96302459,116.30364595,64.84992922,0.08494504,-0.02856419,2.77780417
0.68991834,-0.52900214,0.85881901,-1.15522909,-2.55169320,130.10000610,0.61051613,1.62891078,39.96302462,116.30364548,64.85069962,0.08406941,-0.03032345,2.82761923
0.68721245,-0.53233691,0.84474617,0.47022164,0.43071026,132.50000000,0.61051613,1.62891078,39.96302464,116.30364529,64.85142979,0.08191915,-0.03083812,2.84491952
0.67001148,-0.54470264,0.90277445,-0.67982250,0.04272567,139.80000305,0.61051613,1.64709258,39.96302458,116.30364478,64.85462575,0.07752083,-0.03153908,2.89790656
0.66497375,-0.53002142,0.92008805,-0.68755734,-0.92658716,139.19999695,0.61051613,1.67436528,39.96302451,116.30364425,64.85686385,0.07659412,-0.03230476,2.95072260
0.64826073,-0.53297441,0.94097054,-0.18014464,-4.71088791,140.39999390,0.61051613,1.69254708,39.96302445,116.30364381,64.85871656,0.07694708,-0.03273183,3.00583125
0.61780660,-0.53489875,0.99678433,-0.76491034,-0.81326056,148.39999390,0.61051613,1.69254708,39.96302441,116.30364346,64.86041710,0.07813497,-0.03417852,3.04410710
0.61719979,-0.47452184,1.00924194,-1.00609672,-0.50859904,151.50000000,0.61051613,1.70163798,39.96302432,116.30364296,64.86182709,0.07836389,-0.03596226,3.08247138
0.62283575,-0.47350017,1.02056956,-0.31492361,-0.50790113,153.39999390,0.61051613,1.70163798,39.96302413,116.30364237,64.86312048,0.07914921,-0.03595984,-3.14057471
0.59364833,-0.42587058,1.05163264,0.66849959,-9.92506790,158.39999390,0.61051613,1.70163798,39.96302394,116.30364177,64.86515375,0.08099050,-0.03571890,-3.07914257
0.60031172,-0.40882451,0.84302020,-0.19039682,2.61184406,155.30000305,0.61051613,1.70163798,39.96302387,116.30364157,64.86625498,0.07495607,-0.03346972,-3.06019715
0.56536272,-0.43705249,1.09476399,0.02153083,-0.80415493,163.39999390,0.61051613,1.70163798,39.96302366,116.30364098,64.86795473,0.07787053,-0.02995813,-2.99821664
0.55048906,-0.41113789,1.09763277,0.25289005,-1.16783082,167.00000000,0.61051613,1.70163798,39.96302354,116.30364048,64.86884303,0.07815358,-0.02990116,-2.94456206
0.55474969,-0.37709851,1.11431897,-0.00547549,-1.23385131,168.89999390,0.61051613,1.70163798,39.96302325,116.30363991,64.87007382,0.07665675,-0.02891425,-2.87914701
0.54552840,-0.34485585,1.08521092,-0.09987559,-0.32137612,170.30000305,0.61051613,1.70163798,39.96302304,116.30363953,64.87105160,0.07330790,-0.02764643,-2.82257344
0.52942000,-0.31352946,1.22221386,0.11151431,-0.62421745,180.39999390,0.61051613,1.70163798,39.96302276,116.30363906,64.87181286,0.06942383,-0.02706439,-2.77627948
0.53818344,-0.27189628,1.14662457,-0.81625909,0.67924082,175.19999695,0.61051613,1.70163798,39.96302240,116.30363852,64.87229479,0.06358583,-0.02981570,-2.70463255
0.52553967,-0.26705377,1.21696472,0.53393149,0.18622187,185.89999390,0.61051613,1.70163798,39.96302204,116.30363805,64.87325181,0.06171035,-0.02919759,-2.64443473
0.52720266,-0.17783434,1.21816659,3.19561625,-4.65234947,190.00000000,0.61051613,1.70163798,39.96302155,116.30363756,64.87471879,0.05951667,-0.02874193,-2.57023535
0.52959070,-0.18987634,1.28997552,-0.59608918,-0.27111429,189.00000000,0.61051613,1.70163798,39.96302129,116.30363732,64.87550631,0.05666407,-0.02814153,-2.53222984
0.54568846,-0.13207999,1.30167580,-0.61236733,-0.63759738,202.10000610,0.61051613,1.70163798,39.96302084,116.30363695,64.87681713,0.05636301,-0.02781707,-2.46838048
0.55637296,-0.10364467,1.36295843,1.84939837,-0.35089165,200.50000000,0.61051613,1.70163798,39.96302028,116.30363652,64.87860070,0.05466545,-0.02532808,-2.38847465
0.55552393,-0.08181292,1.38529408,2.46699572,-0.03305646,201.89999390,0.61051613,1.70163798,39.96301974,116.30363617,64.88030992,0.05332495,-0.02463987,-2.32049826
0.54835849,-0.04500364,1.32433009,2.10723329,0.03324602,212.39999390,0.61051613,1.70163798,39.96301941,116.30363598,64.88069859,0.05513885,-0.02468995,-2.27965882
0.56017617,0.00665626,1.46815348,1.08854210,-0.58724165,211.60000610,0.61051613,1.70163798,39.96301872,116.30363566,64.88108452,0.05679822,-0.02781806,-2.19489078
0.59328705,0.08033791,1.46316314,1.93275011,-0.61395770,219.50000000,0.61051613,1.70163798,39.96301802,116.30363540,64.88167874,0.05546887,-0.03087175,-2.10916623
0.61392799,0.10842879,1.53395605,1.48924565,-0.45906383,218.60000610,0.61051613,1.68345618,39.96301741,116.30363523,64.88153451,0.05252800,-0.03232062,-2.03681441
0.66349545,0.22006531,1.51267207,7.67283201,-2.36941075,218.60000610,0.61051613,1.67436528,39.96301658,116.30363510,64.88284845,0.04930153,-0.03276556,-1.94883711
0.63031161,0.21032326,1.50262296,4.90498209,1.11929202,226.60000610,0.61051613,1.67436528,39.96301617,116.30363507,64.88400093,0.04629983,-0.02795486,-1.90557729
0.63928762,0.21235105,1.67118824,0.86848301,0.89886117,214.30000305,0.61051613,1.67436528,39.96301551,116.30363505,64.88570044,0.04269432,-0.02921281,-1.82795475
0.70821635,0.24565190,1.60094380,2.31248713,-1.01272559,218.00000000,0.61051613,1.65618348,39.96301472,116.30363508,64.88779646,0.04573350,-0.03152771,-1.73392928
0.72896597,0.34781879,1.45032728,6.89840078,1.60199797,225.60000610,0.61051613,1.65618348,39.96301391,116.30363518,64.88989935,0.04727330,-0.02592346,-1.64211498
0.74415648,0.33854099,1.58021343,1.54565597,1.80795753,231.00000000,0.61051613,1.64709258,39.96301341,116.30363535,64.89074644,0.04562738,-0.02131604,-1.58386629
0.73544074,0.38246280,1.58236229,2.85718131,1.28733969,230.80000305,0.61051613,1.64709258,39.96301289,116.30363554,64.89124342,0.04542758,-0.02141871,-1.52425470
0.80857303,0.42689503,1.58469105,1.59460807,0.40788576,231.39999390,0.61051613,1.64709258,39.96301211,116.30363591,64.89206674,0.04035522,-0.02309422,-1.43292786
0.84568357,0.47701028,1.55816567,3.39152265,0.08375423,236.50000000,0.61051613,1.63800168,39.96301135,116.30363634,64.89239588,0.03980912,-0.02323222,-1.34052478
0.87191724,0.48369910,1.60777462,0.57271689,-0.90798718,232.00000000,0.61051613,1.63800168,39.96301098,116.30363659,64.89300251,0.03769859,-0.02438358,-1.29288410
0.92108416,0.47859670,1.65505373,-0.00073841,-1.28812802,238.50000000,0.61051613,1.63800168,39.96301048,116.30363703,64.89466384,0.04195551,-0.02172250,-1.21537323
0.95698744,0.51740635,1.65142894,1.90373802,2.01059532,237.69999695,0.61051613,1.62891078,39.96300979,116.30363770,64.89443870,0.04794357,-0.02288957,-1.12055320
0.99924167,0.55139640,1.66774154,2.81187010,2.99035668,245.69999695,0.61051613,1.63800168,39.96300922,116.30363829,64.89459471,0.05067872,-0.02314982,-1.04060190
1.02620104,0.57332196,1.72400999,3.05556965,1.61091280,247.10000610,0.61051613,1.62891078,39.96300868,116.30363893,64.89521053,0.04912117,-0.02457588,-0.96077161
1.10027207,0.59557550,1.62171757,4.42303324,5.50325155,245.39999390,0.61051613,1.62891078,39.96300808,116.30363975,64.89525229,0.05203519,-0.02525918,-0.86450772
1.11324198,0.58004365,1.69612217,1.68345904,0.80338538,241.50000000,0.61051613,1.63800168,39.96300777,116.30364026,64.89479085,0.05212113,-0.02519234,-0.81689699
1.18932733,0.59302584,1.69583154,1.84686112,3.74946070,257.20001221,0.61051613,1.64709258,39.96300722,116.30364119,64.89293011,0.05826251,-0.02630444,-0.71942422
1.23501424,0.66846895,1.60739815,3.91198993,5.88423491,251.30000305,0.61051613,1.64709258,39.96300675,116.30364219,64.89169431,0.05339614,-0.02279249,-0.62474464
1.26822901,0.59511349,1.77292311,1.79333925,1.84725595,245.50000000,0.61051613,1.65618348,39.96300654,116.30364270,64.89164877,0.04815300,-0.02119445,-0.57770638
1.32005812,0.59004025,1.74820137,1.29462481,2.62728095,261.00000000,0.61051613,1.65618348,39.96300616,116.30364375,64.89127542,0.04953975,-0.01877901,-0.48062961
1.37625101,0.59531388,1.71503794,0.67066157,1.86616552,256.79998779,0.61051613,1.65618348,39.96300596,116.30364474,64.89007314,0.05047431,-0.01683324,-0.39924992
1.41171398,0.59092842,1.70316160,0.07125463,2.63402414,253.69999695,0.61051613,1.65618348,39.96300582,116.30364565,64.88838334,0.05520622,-0.01372103,-0.31811800
1.41443780,0.66224972,1.41465843,-1.67556310,1.43103540,244.00000000,0.61051613,1.65618348,39.96300577,116.30364621,64.88768405,0.04696311,-0.01130244,-0.27118794
1.45875495,0.54197162,1.80022192,-0.37374395,0.20414810,245.89999390,0.61051613,1.64709258,39.96300571,116.30364733,64.88582539,0.04795330,-0.00512373,-0.17457501
1.44876537,0.50573073,1.67944622,0.42858958,-0.49050525,257.60000610,0.61051613,1.64709258,39.96300572,116.30364842,64.88387246,0.04956557,-0.00087787,-0.07524465
1.48594439,0.53903849,1.78164768,0.03599746,4.35178566,251.60000610,0.61051613,1.64709258,39.96300587,116.30364938,64.88260024,0.05645044,-0.00381988,0.00868898
1.52765814,0.51219424,1.60393751,-2.38395667,5.08905411,247.69999695,0.61051613,1.64709258,39.96300611,116.30365042,64.88124847,0.05633513,-0.00404172,0.10557385
1.53834722,0.52062062,1.66175866,-0.75762051,2.12224889,260.50000000,0.61051613,1.64709258,39.96300625,116.30365092,64.88116351,0.05655488,-0.00265750,0.15319209
1.53519699,0.45243050,1.74857891,-1.02115595,1.58368123,257.60000610,0.61051613,1.64709258,39.96300659,116.30365191,64.88034855,0.05630569,-0.00541293,0.25089289
1.58111259,0.44875720,1.78514194,-0.64100909,3.06245780,255.30000305,0.61051613,1.63800168,39.96300692,116.30365269,64.87895481,0.05950232,-0.01271987,0.33244988
1.58640814,0.48373969,1.56849051,-1.11625731,1.11655736,256.39999390,0.61051613,1.63800168,39.96300747,116.30365363,64.87858502,0.05369745,-0.01730843,0.43006012
1.60036973,0.43440645,1.59461844,-2.65964389,2.47765064,249.19999695,0.61051613,1.63800168,39.96300774,116.30365402,64.87853201,0.05398799,-0.01839831,0.49589002
1.60227963,0.37991977,1.69299436,-1.13696647,0.35095230,244.30000305,0.61051613,1.62891078,39.96300823,116.30365465,64.87850553,0.05582919,-0.01982882,0.56173617
1.65128763,0.36893228,1.70618808,0.18624114,1.37474394,241.89999390,0.61051613,1.62891078,39.96300887,116.30365534,64.87935491,0.05434609,-0.02096098,0.66139616
1.63567190,0.37423403,1.64935648,-5.27308273,4.08366394,252.80000305,0.61051613,1.61981964,39.96300955,116.30365597,64.87976729,0.05691840,-0.02009731,0.75992126
1.64847753,0.30453214,1.60269618,-5.65978050,2.51690459,250.69999695,0.61051613,1.60163784,39.96301023,116.30365643,64.88039367,0.05961077,-0.01895512,0.84243815
1.62750160,0.30595122,1.72247064,-3.25417805,1.02206874,253.19999695,0.61051613,1.56527424,39.96301061,116.30365662,64.88116017,0.05933179,-0.01858036,0.89195864
1.62566217,0.30480992,1.66439939,-2.26070833,1.38978970,245.19999695,0.61051613,1.53800154,39.96301139,116.30365694,64.88236090,0.05837747,-0.02335541,0.99172893
1.61557511,0.30390090,1.55963659,-8.67383862,4.15722752,257.79998779,0.61051613,1.51072884,39.96301220,116.30365718,64.88385120,0.05667778,-0.02520674,1.08962633
1.60634961,0.24181730,1.63111293,-7.44594765,2.03728104,243.10000610,0.61051613,1.50163794,39.96301289,116.30365730,64.88460588,0.05434773,-0.02706203,1.17013002
1.59675770,0.21520690,1.63484836,-7.29134655,2.48131919,235.89999390,0.61051613,1.49254704,39.96301363,116.30365735,64.88455428,0.05667188,-0.02752229,1.25273315
1.58921748,0.17288477,1.67492700,-1.60375977,-0.54151016,238.19999695,0.61051613,1.44709241,39.96301404,116.30365733,64.88440033,0.05644514,-0.02546341,1.30154160
1.59509639,0.16056755,1.69005895,-3.06903267,0.68056202,231.80000305,0.61051613,1.31981969,39.96301486,116.30365723,64.88375769,0.06046516,-0.02248907,1.39770179
1.54920028,0.11444017,1.55544603,-6.32274008,-0.35516998,222.00000000,0.61051613,1.12891066,39.96301567,116.30365705,64.88420725,0.06189689,-0.01936613,1.49384677
1.51006332,0.17429378,1.45235384,-6.64100647,-0.73189586,222.89999390,0.61051613,1.01981974,39.96301633,116.30365683,64.88483157,0.06103321,-0.01602655,1.57127290
1.46524209,0.13204171,1.53374541,-0.19662111,-1.32615340,208.60000610,0.61051613,0.97436517,39.96301676,116.30365662,64.88515624,0.05683133,-0.01437728,1.61673100
1.41489246,0.08523122,1.55186832,-1.03428209,-0.43110800,211.19999695,0.61051613,1.05618334,39.96301744,116.30365617,64.88456277,0.05944942,-0.01971017,1.70986098
1.37379416,0.09022423,1.48741603,-5.76624823,-1.96848381,203.80000305,0.61051613,1.14709246,39.96301809,116.30365565,64.88411603,0.05950389,-0.02356196,1.80119656
1.36234784,0.10167652,1.47264457,-2.65205526,-1.17712784,200.39999390,0.61051613,1.22891068,39.96301861,116.30365518,64.88364372,0.05586474,-0.02754643,1.87694926
1.34964090,0.03851296,1.45465589,-1.41442275,-2.05212831,196.69999695,0.61051613,1.29254699,39.96301891,116.30365488,64.88319835,0.05510423,-0.02664328,1.92078224
1.33922361,0.04867393,1.47095358,-1.93892574,-1.17501462,194.19999695,0.61051613,1.37436509,39.96301947,116.30365435,64.88309444,0.05477425,-0.02371802,1.99215997
1.31773700,0.02696982,1.43444574,-1.60859823,-1.08260727,203.00000000,0.61051613,1.41072881,39.96301996,116.30365362,64.88196058,0.05544244,-0.02209555,2.08056669
1.29413693,0.07005541,1.36011994,-6.38799906,-4.85400105,196.10000610,0.61051613,1.43800151,39.96302041,116.30365283,64.88098858,0.05341326,-0.01973335,2.16698500
1.28267033,0.03250846,1.39476192,1.12974477,-0.26132831,199.89999390,0.61051613,1.46527421,39.96302061,116.30365241,64.88120476,0.04804247,-0.01777179,2.20827487
1.26246945,0.02412454,1.37394083,-0.67414606,-1.70660615,201.80000305,0.61051613,1.49254704,39.96302101,116.30365156,64.88136433,0.04728891,-0.01431453,2.29224414
1.24531806,0.04809754,1.37467694,-1.06722462,-2.48293138,209.10000610,0.61051613,1.51981974,39.96302129,116.30365076,64.88148597,0.04546237,-0.01270578,2.36294560
1.21830842,0.00817231,1.35533345,-2.93555546,-3.65929413,203.19999695,0.61051613,1.53800154,39.96302152,116.30364985,64.88027489,0.04828128,-0.01690239,2.44696769
1.21520907,0.01789890,1.45193028,-0.69761676,-2.73898339,205.10000610,0.61051613,1.56527424,39.96302163,116.30364939,64.87959606,0.05011511,-0.01753119,2.48979575
1.19762015,0.01857826,1.39734292,0.45224965,-0.30587316,200.69999695,0.61051613,1.58345604,39.96302178,116.30364859,64.87844865,0.04736541,-0.01903433,2.56021134
1.19927236,-0.00503295,1.41716099,-0.48424765,-2.06881642,209.69999695,0.61051613,1.58345604,39.96302193,116.30364762,64.87646723,0.05323635,-0.02248398,2.64605467
1.20608690,0.01385893,1.42783391,-0.51461703,-1.98042655,207.00000000,0.61051613,1.59254694,39.96302204,116.30364679,64.87506544,0.05448924,-0.02484708,2.71802905
1.18862240,0.03274433,1.36378562,-1.80883598,-4.34525871,210.10000610,0.61051613,1.60163784,39.96302204,116.30364581,64.87317900,0.05447958,-0.02679687,2.80488857
1.18548774,0.03614007,1.40672469,-0.58532172,-0.46029520,213.10000610,0.61051613,1.60163784,39.96302201,116.30364532,64.87226739,0.05253981,-0.02742750,2.84812937
1.16218664,0.02724316,1.44187677,-0.75260311,-1.23675656,207.80000305,0.61051613,1.60163784,39.96302193,116.30364432,64.87112062,0.04861746,-0.02491421,2.93538602
1.14215020,0.00712863,1.31216931,1.92132449,-4.37536001,204.00000000,0.61051613,1.60163784,39.96302180,116.30364333,64.86938785,0.04645656,-0.02115566,3.01871320
1.15234259,0.07262561,1.36459649,0.02490284,-4.03533459,207.39999390,0.61051613,1.60163784,39.96302164,116.30364248,64.86746011,0.04694745,-0.02236908,3.08951342
1.14202822,0.05854446,1.47994304,-0.25932029,-0.17124254,209.80000305,0.61051613,1.59254694,39.96302152,116.30364202,64.86690609,0.04517676,-0.02023084,3.13295862
1.15010974,0.04356827,1.45868528,0.22904907,-1.29226840,212.60000610,0.61051613,1.58345604,39.96302124,116.30364110,64.86594014,0.04701458,-0.01870549,-3.06051920
1.15587544,0.02636101,1.47831893,-0.01069771,-1.12557089,212.80000305,0.61051613,1.58345604,39.96302097,116.30364035,64.86588336,0.04631225,-0.01523821,-2.98579976
1.13542016,0.08013493,1.37806988,2.03703094,-4.08626509,219.30000305,0.61051613,1.58345604,39.96302061,116.30363946,64.86495303,0.04837034,-0.01181117,-2.89771788
