x_m,y_m,latitude,longitude
-0.007085741948809743,0.004444636597319936,39.96300551,116.30368256
-0.007928435289392525,0.004571997239105188,39.96300551,116.30368255
-0.007928435289392525,0.004571997239105188,39.96300551,116.30368255
-0.008771129827515323,0.004699358061880911,39.96300551,116.30368254
-0.008771129827515323,0.004699358061880911,39.96300551,116.30368254
-0.009613823168098107,0.004826718703666163,39.96300551,116.30368253
-0.009613823168098107,0.004826718703666163,39.96300551,116.30368253
-0.010456517706220903,0.004954079526441887,39.96300551,116.30368252
-0.010456517706220903,0.004954079526441887,39.96300551,116.30368252
-0.008604962191983536,0.005798821427644505,39.96300552,116.30368254
-0.007596100136398147,0.006770923189416732,39.96300553,116.30368255
-0.005910712257692566,0.006516201724855757,39.96300553,116.30368257
-0.003892990305463425,0.008460407172812441,39.96300555,116.30368259
-0.0030502957673406265,0.008333046350036719,39.96300555,116.3036826
-0.004225325576527001,0.006261480441285253,39.96300553,116.30368259
-0.004225325576527001,0.006261480441285253,39.96300553,116.30368259
-0.005400354070104162,0.004189915132758961,39.96300551,116.30368258
-0.006409215046218733,0.003217812408780618,39.9630055,116.30368257
-0.007418077219873319,0.002245709865792747,39.96300549,116.30368256
-0.007418077219873319,0.002245709865792747,39.96300549,116.30368256
-0.008260770560456102,0.0023730705075779993,39.96300549,116.30368255
-0.008260770560456102,0.0023730705075779993,39.96300549,116.30368255
-0.0091034650985789,0.0025004313303537227,39.96300549,116.30368254
-0.0091034650985789,0.0025004313303537227,39.96300549,116.30368254
-0.009946158439161685,0.0026277919721389748,39.96300549,116.30368253
-0.009779990803629896,0.003727255337902569,39.9630055,116.30368253
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.01179771395339905,0.001783050070936356,39.96300548,116.30368251
-0.01179771395339905,0.001783050070936356,39.96300548,116.30368251
-0.012130049224462626,-0.000415876660590832,39.96300546,116.30368251
-0.012972743762585425,-0.0002885158378151086,39.96300546,116.3036825
-0.013138911398117214,-0.0013879792035787033,39.96300545,116.3036825
-0.013138911398117214,-0.0013879792035787033,39.96300545,116.3036825
-0.01381543710316821,-0.00016115519602985634,39.96300546,116.30368249
-0.01381543710316821,-0.00016115519602985634,39.96300546,116.30368249
-0.01381543710316821,-0.00016115519602985634,39.96300546,116.30368249
-0.01381543710316821,-0.00016115519602985634,39.96300546,116.30368249
-0.014491962808219202,0.0010656688115189892,39.96300547,116.30368248
-0.014491962808219202,0.0010656688115189892,39.96300547,116.30368248
-0.014491962808219202,0.0010656688115189892,39.96300547,116.30368248
-0.014491962808219202,0.0010656688115189892,39.96300547,116.30368248
-0.014491962808219202,0.0010656688115189892,39.96300547,116.30368248
-0.014491962808219202,0.0010656688115189892,39.96300547,116.30368248
-0.014491962808219202,0.0010656688115189892,39.96300547,116.30368248
-0.015168489710810213,0.0022924930000583067,39.96300548,116.30368247
-0.015168489710810213,0.0022924930000583067,39.96300548,116.30368247
-0.015168489710810213,0.0022924930000583067,39.96300548,116.30368247
-0.015002322075278426,0.0033919563658219008,39.96300549,116.30368247
-0.015002322075278426,0.0033919563658219008,39.96300549,116.30368247
-0.014836154439746637,0.004491419731585494,39.9630055,116.30368247
-0.014669986804214849,0.005590883097349089,39.96300551,116.30368247
-0.014503819168683062,0.0066903464631126825,39.96300552,116.30368247
-0.014503819168683062,0.0066903464631126825,39.96300552,116.30368247
-0.014503819168683062,0.0066903464631126825,39.96300552,116.30368247
-0.014503819168683062,0.0066903464631126825,39.96300552,116.30368247
-0.014669986804214849,0.005590883097349089,39.96300551,116.30368247
-0.015512680144797631,0.005718243739134341,39.96300551,116.30368246
-0.015512680144797631,0.005718243739134341,39.96300551,116.30368246
-0.01635537468292043,0.005845604561910064,39.96300551,116.30368245
-0.017198068023503217,0.005972965203695317,39.96300551,116.30368244
-0.017198068023503217,0.005972965203695317,39.96300551,116.30368244
-0.01804076256162601,0.0061003260264710394,39.96300551,116.30368243
-0.018883455902208794,0.006227686668256292,39.96300551,116.30368242
-0.018883455902208794,0.006227686668256292,39.96300551,116.30368242
-0.019726150440331592,0.006355047491032015,39.96300551,116.30368241
-0.019726150440331592,0.006355047491032015,39.96300551,116.30368241
-0.020568843780914375,0.006482408132817267,39.96300551,116.3036824
-0.020568843780914375,0.006482408132817267,39.96300551,116.3036824
-0.021411537121497157,0.006609768774602519,39.96300551,116.30368239
-0.021411537121497157,0.006609768774602519,39.96300551,116.30368239
-0.022254231659619955,0.006737129597378242,39.96300551,116.30368238
-0.022254231659619955,0.006737129597378242,39.96300551,116.30368238
-0.021411537121497157,0.006609768774602519,39.96300551,116.30368239
-0.021411537121497157,0.006609768774602519,39.96300551,116.30368239
-0.021411537121497157,0.006609768774602519,39.96300551,116.30368239
-0.020568843780914375,0.006482408132817267,39.96300551,116.3036824
-0.020568843780914375,0.006482408132817267,39.96300551,116.3036824
-0.019726150440331592,0.006355047491032015,39.96300551,116.30368241
-0.019726150440331592,0.006355047491032015,39.96300551,116.30368241
-0.018883455902208794,0.006227686668256292,39.96300551,116.30368242
-0.018883455902208794,0.006227686668256292,39.96300551,116.30368242
-0.018883455902208794,0.006227686668256292,39.96300551,116.30368242
-0.01804076256162601,0.0061003260264710394,39.96300551,116.30368243
-0.01804076256162601,0.0061003260264710394,39.96300551,116.30368243
-0.017198068023503217,0.005972965203695317,39.96300551,116.30368244
-0.017198068023503217,0.005972965203695317,39.96300551,116.30368244
-0.017198068023503217,0.005972965203695317,39.96300551,116.30368244
-0.017198068023503217,0.005972965203695317,39.96300551,116.30368244
-0.01635537468292043,0.005845604561910064,39.96300551,116.30368245
-0.01635537468292043,0.005845604561910064,39.96300551,116.30368245
-0.015512680144797631,0.005718243739134341,39.96300551,116.30368246
-0.015512680144797631,0.005718243739134341,39.96300551,116.30368246
-0.015512680144797631,0.005718243739134341,39.96300551,116.30368246
-0.014669986804214849,0.005590883097349089,39.96300551,116.30368247
-0.014669986804214849,0.005590883097349089,39.96300551,116.30368247
-0.014669986804214849,0.005590883097349089,39.96300551,116.30368247
-0.014669986804214849,0.005590883097349089,39.96300551,116.30368247
-0.014669986804214849,0.005590883097349089,39.96300551,116.30368247
-0.013827292266092051,0.005463522274573366,39.96300551,116.30368248
-0.013827292266092051,0.005463522274573366,39.96300551,116.30368248
-0.013827292266092051,0.005463522274573366,39.96300551,116.30368248
-0.01298459892550927,0.005336161632788114,39.96300551,116.30368249
-0.01298459892550927,0.005336161632788114,39.96300551,116.30368249
-0.01298459892550927,0.005336161632788114,39.96300551,116.30368249
-0.01298459892550927,0.005336161632788114,39.96300551,116.30368249
-0.01298459892550927,0.005336161632788114,39.96300551,116.30368249
-0.012141905584926485,0.005208800991002862,39.96300551,116.3036825
-0.012141905584926485,0.005208800991002862,39.96300551,116.3036825
-0.012141905584926485,0.005208800991002862,39.96300551,116.3036825
-0.012141905584926485,0.005208800991002862,39.96300551,116.3036825
-0.012308073220458274,0.004109337625239268,39.9630055,116.3036825
-0.011465378682335475,0.003981976802463544,39.9630055,116.30368251
-0.011465378682335475,0.003981976802463544,39.9630055,116.30368251
-0.011465378682335475,0.003981976802463544,39.9630055,116.30368251
-0.011299211046803686,0.005081440168227138,39.96300551,116.30368251
-0.011299211046803686,0.005081440168227138,39.96300551,116.30368251
-0.011299211046803686,0.005081440168227138,39.96300551,116.30368251
-0.011299211046803686,0.005081440168227138,39.96300551,116.30368251
-0.011299211046803686,0.005081440168227138,39.96300551,116.30368251
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.010622685341752692,0.0038546161606782922,39.9630055,116.30368252
-0.009779990803629896,0.003727255337902569,39.9630055,116.30368253
-0.009779990803629896,0.003727255337902569,39.9630055,116.30368253
-0.009946158439161685,0.0026277919721389748,39.96300549,116.30368253
-0.010112326074693472,0.001528328606375381,39.96300548,116.30368253
-0.010112326074693472,0.001528328606375381,39.96300548,116.30368253
-0.010278493710225258,0.0004288652406117869,39.96300547,116.30368253
-0.010444661345757047,-0.0006705981251518071,39.96300546,116.30368253
-0.010610828981288836,-0.0017700614909154017,39.96300545,116.30368253
-0.009934303158168642,-0.002996884717248605,39.96300544,116.30368254
-0.009934303158168642,-0.002996884717248605,39.96300544,116.30368254
-0.01010047079370043,-0.004096348083012198,39.96300543,116.30368254
-0.010266638429232217,-0.005195811448775792,39.96300542,116.30368254
-0.010266638429232217,-0.005195811448775792,39.96300542,116.30368254
-0.010432806064764006,-0.006295274814539387,39.96300541,116.30368254
-0.010432806064764006,-0.006295274814539387,39.96300541,116.30368254
-0.010598973700295793,-0.007394738180302981,39.9630054,116.30368254
-0.010598973700295793,-0.007394738180302981,39.9630054,116.30368254
-0.011441667040878577,-0.007267377538517729,39.9630054,116.30368253
-0.012118193943469587,-0.006040553349978411,39.96300541,116.30368252
-0.01296088728405237,-0.00591319270819316,39.96300541,116.30368251
-0.013803581822175169,-0.005785831885417436,39.96300541,116.3036825
-0.014480107527226165,-0.00455900787786859,39.96300542,116.30368249
-0.014480107527226165,-0.00455900787786859,39.96300542,116.30368249
-0.015322800867808945,-0.004431647236083338,39.96300542,116.30368248
-0.015999327770399956,-0.0032048230475440202,39.96300543,116.30368247
-0.015999327770399956,-0.0032048230475440202,39.96300543,116.30368247
-0.015999327770399956,-0.0032048230475440202,39.96300543,116.30368247
-0.015999327770399956,-0.0032048230475440202,39.96300543,116.30368247
-0.01499046559674537,-0.0022327205045561504,39.96300544,116.30368248
-0.013305078915579804,-0.0024874417881266546,39.96300544,116.3036825
-0.012296216859994415,-0.0015153400263544267,39.96300545,116.30368251
-0.011453523519411632,-0.0016427006681396785,39.96300545,116.30368252
-0.011453523519411632,-0.0016427006681396785,39.96300545,116.30368252
-0.010610828981288836,-0.0017700614909154017,39.96300545,116.30368253
-0.009601968005174263,-0.0007979587669370594,39.96300546,116.30368254
-0.008759273467051465,-0.0009253195897127826,39.96300546,116.30368255
-0.008759273467051465,-0.0009253195897127826,39.96300546,116.30368255
-0.007916580126468682,-0.0010526802314980346,39.96300546,116.30368256
-0.006907717952814097,-8.057768851016404e-05,39.96300547,116.30368257
-0.006907717952814097,-8.057768851016404e-05,39.96300547,116.30368257
-0.006065024612231313,-0.000207938330295416,39.96300547,116.30368258
-0.006065024612231313,-0.000207938330295416,39.96300547,116.30368258
-0.0043796367335257325,-0.0004626597948563913,39.96300547,116.3036826
-0.003370775757411162,0.0005094429291219507,39.96300548,116.30368261
-0.003370775757411162,0.0005094429291219507,39.96300548,116.30368261
-0.001685387878705581,0.00025472146456097537,39.96300548,116.30368263
-0.0008426933405827829,0.00012736064178525203,39.96300548,116.30368264
0.0,0.0,39.96300548,116.30368265
0.0026942488548201515,0.0007173812594173667,39.96300549,116.30368268
0.0035369433929429497,0.0005900204366416432,39.96300549,116.30368269
0.005222331271648531,0.0003352989720806679,39.96300549,116.30368271
0.006907719150354112,8.057750751969252e-05,39.96300549,116.30368273
0.008759273467051465,0.0009253195897127826,39.9630055,116.30368275
0.009601968005174263,0.0007979587669370594,39.9630055,116.30368276
0.011287355883879843,0.0005432373023760839,39.9630055,116.30368278
0.01381543710316821,0.00016115519602985634,39.9630055,116.30368281
0.014658131641291006,3.3794373254133366e-05,39.9630055,116.30368282
0.015500824981873789,-9.356626853111872e-05,39.9630055,116.30368283
0.015500824981873789,-9.356626853111872e-05,39.9630055,116.30368283
0.01634351832245657,-0.0002209269103163708,39.9630055,116.30368284
0.01634351832245657,-0.0002209269103163708,39.9630055,116.30368284
0.01634351832245657,-0.0002209269103163708,39.9630055,116.30368284
0.01634351832245657,-0.0002209269103163708,39.9630055,116.30368284
0.01634351832245657,-0.0002209269103163708,39.9630055,116.30368284
0.01634351832245657,-0.0002209269103163708,39.9630055,116.30368284
0.01634351832245657,-0.0002209269103163708,39.9630055,116.30368284
0.018028906201162154,-0.0004756483748773463,39.9630055,116.30368286
0.018871600739284948,-0.0006030091976530692,39.9630055,116.30368287
0.022408544132227898,-1.2988761011425563e-05,39.96300551,116.30368291
0.025779318692099047,-0.0005224315091429048,39.96300551,116.30368295
0.029992788987633006,-0.0011592352610405791,39.96300551,116.303683
0.03252087020692137,-0.0015413173673868058,39.96300551,116.30368303
0.0384197271836209,-0.0024328424028549843,39.96300551,116.3036831
0.044318584160320425,-0.003324367438323163,39.96300551,116.30368317
0.053754384529962895,-0.003625872037149699,39.96300552,116.30368328
0.05796785362795684,-0.0042626756080569005,39.96300552,116.30368333
0.0682463472201129,-0.004691541629884331,39.96300553,116.30368345
0.08037639764211553,-0.004275665150283968,39.96300555,116.30368359
0.09267261450210995,-0.002760325123929541,39.96300558,116.30368373
0.09958033245492406,-0.002679747435419381,39.96300559,116.30368381
0.11255307621750948,-0.002391231597604272,39.96300561,116.30368396
0.12384043198332013,-0.001847995076443831,39.96300563,116.30368409
0.13697934218389732,-0.0004600156918746493,39.96300566,116.30368424
0.15129328207559173,0.002999528820230339,39.96300571,116.3036844
0.15836716886147761,0.004179569693513625,39.96300573,116.30368448
0.1725149412357094,0.006539651621070671,39.96300577,116.30368464
0.18565385251575744,0.007927630043433729,39.9630058,116.30368479
0.19930312198339378,0.006989321873699998,39.96300581,116.30368495
0.20520197896009332,0.006097796838231817,39.96300581,116.30368502
0.21885124842772977,0.005159488668498076,39.96300582,116.30368518
0.23250051789536616,0.004221180498764348,39.96300583,116.30368534
0.245140926386888,0.0023107696050522703,39.96300583,116.30368549
0.25693864034028707,0.0005277195341159151,39.96300583,116.30368563
0.26368019065756937,-0.000491166143137516,39.96300583,116.30368571
0.2761544315135594,-0.003501040402613194,39.96300582,116.30368586
0.28879484000508127,-0.005411451296325272,39.96300582,116.30368601
0.2999160270558893,-0.0059676771787223115,39.96300583,116.30368614
0.30497219069200604,-0.006731841572405229,39.96300583,116.3036862
0.3171022399164687,-0.006315964911814405,39.96300585,116.30368634
0.327380733626694,-0.0067448301524261935,39.96300586,116.30368646
0.3342884527770481,-0.006664252644906504,39.96300587,116.30368654
0.34557580854285874,-0.006121016123746059,39.96300589,116.30368667
0.3507981386169673,-0.005785716970674925,39.9630059,116.30368673
0.3593912456460269,-0.005959860927716201,39.96300591,116.30368683
0.36646513123437285,-0.004779819873442452,39.96300593,116.30368691
0.3698359069917839,-0.005289262802564397,39.96300593,116.30368695
0.3760670992395471,-0.003981861106505398,39.96300595,116.30368702
0.3811232628756638,-0.004746025500188315,39.96300595,116.30368708
0.38634559283170317,-0.004410727128332818,39.96300596,116.30368714
0.39072523076276894,-0.003948067514466892,39.96300597,116.30368719
0.39241061864147453,-0.004202788979027872,39.96300597,116.30368721
0.39679025537500023,-0.0037401291841714797,39.96300598,116.30368726
0.40100372447299415,-0.004376932755078682,39.96300598,116.30368731
0.4053833612065199,-0.0039142729602222905,39.96300599,116.30368736
0.40791144242580823,-0.004296355066568513,39.96300599,116.30368739
0.4121249127213423,-0.004933158818466194,39.96300599,116.30368744
0.41734724279545077,-0.004597859665395066,39.963006,116.3036875
0.4232460997721503,-0.005489384700863233,39.963006,116.30368757
0.4266168755295614,-0.005998827629985178,39.963006,116.30368761
0.43352459467991555,-0.005918250122465481,39.96300601,116.30368769
0.43858075711849226,-0.00668241433515794,39.96300601,116.30368775
0.44464578173072355,-0.006474476004862528,39.96300602,116.30368782
0.4525623618571923,-0.005421795773364502,39.96300604,116.30368791
0.45525661179148325,-0.004704415476153254,39.96300605,116.30368794
0.46148780403924633,-0.0033970137800942413,39.96300607,116.30368801
0.4685616896275922,-0.002216972725820472,39.96300609,116.30368809
0.47462671423982356,-0.0020090343955250596,39.9630061,116.30368816
0.47816365763276647,-0.0014190139588834184,39.96300611,116.3036882
0.4850713767831205,-0.0013384364513637217,39.96300612,116.30368828
0.49029370673915995,-0.001003138079508217,39.96300613,116.30368834
0.4973675935250458,0.00017690279377506596,39.96300615,116.30368842
0.5025899247966943,0.0005122017658557352,39.96300616,116.30368848
0.5059606993565655,2.759017724248969e-06,39.96300616,116.30368852
0.5120257239687968,0.000210697348019675,39.96300617,116.30368859
0.5180907497785682,0.00041863549732461453,39.96300618,116.30368866
0.5223042188765621,-0.0002181680735825872,39.96300618,116.30368871
0.5266838556100878,0.0002444917212737975,39.96300619,116.30368876
0.5319061868817363,0.0005797906933544804,39.9630062,116.30368882
0.5378050438584359,-0.00031173434211369375,39.9630062,116.30368889
0.5420185129564298,-0.0009485379130208955,39.9630062,116.30368894
0.5455554563493727,-0.0003585174763792678,39.96300621,116.30368898
0.5497689254473667,-0.0009953210472864696,39.96300621,116.30368903
0.5558339499415288,-0.0007873834982066943,39.96300622,116.3036891
0.5610562812131773,-0.0004520845261260253,39.96300623,116.30368916
0.5637505300679974,0.00026529673329134577,39.96300624,116.30368919
0.5681301668015232,0.0007279565281477304,39.96300625,116.30368924
0.5715009425589344,0.00021851359902578548,39.96300625,116.30368928
0.5758805792924601,0.0006811733938821702,39.96300626,116.30368933
0.5792513550498712,0.00017173046476021145,39.96300626,116.30368937
0.5819456039046914,0.0008891117241775962,39.96300627,116.3036894
0.5870017675408081,0.00012494733049465116,39.96300627,116.30368946
0.5913814042743339,0.000587607125351036,39.96300628,116.30368951
0.5972802612510334,-0.0003039179101171383,39.96300628,116.30368958
0.6006510370084447,-0.000813360839239097,39.96300628,116.30368962
0.6075587561587987,-0.0007327833317194005,39.96300629,116.3036897
0.6151430010142037,-0.0018790298317485333,39.96300629,116.30368979
0.6212080256264351,-0.0016710915014531212,39.9630063,116.30368986
0.6281157434611802,-0.0015905145941586026,39.96300631,116.30368994
0.6306438246804685,-0.001972596700504846,39.96300631,116.30368997
0.6382280695358735,-0.003118843200533965,39.96300631,116.30369006
0.6459784820268104,-0.0031656263347995387,39.96300632,116.30369015
0.6535627268822155,-0.0043118728348287,39.96300632,116.30369024
0.6579423648132813,-0.0038492132209627735,39.96300633,116.30369029
0.6667016382803328,-0.00292389363124999,39.96300635,116.30369039
0.6736093574306868,-0.0028433161237302936,39.96300636,116.30369047
0.6796743820429181,-0.002635377793434895,39.96300637,116.30369054
0.6847305444814947,-0.0033995420061273397,39.96300637,116.3036906
0.6924809569724316,-0.0034463251403929,39.96300638,116.30369069
0.6995548436402486,-0.002266285048325268,39.9630064,116.30369077
0.7089906440098911,-0.002567789647151801,39.96300641,116.30369088
0.715898361962705,-0.0024872119586416175,39.96300642,116.30369096
0.7209545255988218,-0.0032513763523245487,39.96300642,116.30369102
0.7295476314303416,-0.003425520128375366,39.96300643,116.30369112
0.7389834317999839,-0.0037270247272018844,39.96300644,116.30369123
0.743196900897978,-0.0043638282981091,39.96300644,116.30369128
0.7527988689031523,-0.0035658695311720466,39.96300646,116.30369139
0.761391975932212,-0.0037400134882133226,39.96300647,116.30369149
0.7693085559406113,-0.002687334037930933,39.96300649,116.30369158
0.7795870496508366,-0.003116199278542709,39.9630065,116.3036917
0.7848093809224852,-0.00278090030646204,39.96300651,116.30369176
0.7952540422682421,-0.002110302181310229,39.96300653,116.30369188
0.8056987036139993,-0.0014397040561584323,39.96300655,116.303692
0.8169860593798097,-0.0008964675349979741,39.96300657,116.30369213
0.8230510839920412,-0.0006885292047025758,39.96300658,116.3036922
0.834338439875921,-0.0001452919023264943,39.9630066,116.30369233
0.8439404078810953,0.0006526668646105731,39.96300662,116.30369244
0.8553939300848976,0.00229536693252509,39.96300665,116.30369257
0.8639870371139574,0.002121222975483759,39.96300666,116.30369267
0.8693755348235976,0.003555985494318529,39.96300668,116.30369273
0.8798201973668947,0.004226583438479867,39.9630067,116.30369285
0.8911075520532347,0.004769820921846394,39.96300672,116.30369298
0.9007095199403395,0.005567778907567824,39.96300674,116.30369309
0.9050891566738654,0.006030438702424194,39.96300675,116.30369314
0.9156999868526943,0.007800500012349161,39.96300678,116.30369326
0.9261446481984512,0.008471098137500972,39.9630068,116.30369338
0.9349039227449735,0.009396416765007631,39.96300682,116.30369348
0.946357445066845,0.011039117614137785,39.96300685,116.30369361
0.9517459439740255,0.012473879951982054,39.96300687,116.30369367
0.9642083283514825,0.015088682562884443,39.96300691,116.30369381
0.9775134073851315,0.017576125132226738,39.96300695,116.30369396
0.9845872929734775,0.018756166186500466,39.96300697,116.30369404
0.9968835097154026,0.020271505431639254,39.963007,116.30369418
1.0117078089922253,0.02140476317065699,39.96300703,116.30369435
1.0248467203903426,0.022792742374235685,39.96300706,116.3036945
1.0354575492535623,0.024562803083935433,39.96300709,116.30369462
1.0485964606516796,0.025950782287514126,39.96300712,116.30369477
1.0539849583613197,0.0273855448063489,39.96300714,116.30369483
1.0654384817626623,0.029028244693272913,39.96300717,116.30369496
1.0758831431084195,0.029698842818424696,39.96300719,116.30369508
1.0812716420155997,0.031133605156268992,39.96300721,116.30369514
1.090197083118183,0.03315838811174536,39.96300724,116.30369524
1.0981136631265824,0.03421106756202773,39.96300726,116.30369533
1.1061964108885827,0.03636321115928938,39.96300729,116.30369542
1.1105760476221085,0.03682587095414578,39.9630073,116.30369547
1.1161307141648207,0.03936009665775362,39.96300733,116.30369553
1.1223619062945145,0.04066749757259702,39.96300735,116.3036956
1.127750405201695,0.04210225991044127,39.96300737,116.30369566
