x_m,y_m
0.0215848485828797,0.5106694833029106
0.0220061952531711,0.510605802982018
0.0220061952531711,0.510605802982018
0.02242754252223245,0.5105421225706301
0.02242754252223245,0.5105421225706301
0.02284888919252385,0.5104784422497375
0.02242754252223245,0.5105421225706301
0.02242754252223245,0.5105421225706301
0.0220061952531711,0.510605802982018
0.0211635013138183,0.5107331637142984
0.0211635013138183,0.5107331637142984
0.0207421546435269,0.5107968440351911
0.0203208079732355,0.5108605243560838
0.0198994607041741,0.5109242047674716
0.0194781140338827,0.5109878850883642
0.0194781140338827,0.5109878850883642
0.0190567667648213,0.5110515654997521
0.0190567667648213,0.5110515654997521
0.0186354200945299,0.5111152458206447
0.0186354200945299,0.5111152458206447
0.0182140728254685,0.5111789262320325
0.0182140728254685,0.5111789262320325
0.0191398505825872,0.5116012971826339
0.0196442816103799,0.51208734806352
0.0204869755497327,0.5119599873312395
0.021495836525847252,0.5129320900552179
0.02191718379490865,0.51286840964383
0.02132966889031545,0.5118326266894543
0.02132966889031545,0.5118326266894543
0.0207421546435269,0.5107968440351911
0.0202377241554696,0.5103107926732019
0.0197332930686423,0.509824741401708
0.0197332930686423,0.509824741401708
0.0193119463983509,0.5098884217226006
0.0193119463983509,0.5098884217226006
0.0188905991292895,0.5099521021339884
0.0188905991292895,0.5099521021339884
0.01846925245899815,0.5100157824548811
0.018552336276764052,0.5105655141377629
0.01813098900770265,0.5106291945491508
0.01813098900770265,0.5106291945491508
0.01813098900770265,0.5106291945491508
0.0021257335377715507,0.5102367094556927
0.0021257335377715507,0.5102367094556927
0.0019595659022397507,0.509137246089929
0.001538218633178351,0.5092009265013169
0.0014551348154124505,0.5086511948184351
0.0014551348154124505,0.5086511948184351
0.001116871962886951,0.5092646068222095
0.001116871962886951,0.5092646068222095
0.001116871962886951,0.5092646068222095
0.001116871962886951,0.5092646068222095
0.0007786091103614504,0.5098780188259839
0.0007786091103614504,0.5098780188259839
0.0007786091103614504,0.5098780188259839
0.0007786091103614504,0.5098780188259839
0.0007786091103614504,0.5098780188259839
0.0007786091103614504,0.5098780188259839
0.0007786091103614504,0.5098780188259839
0.0004403456590659511,0.5104914309202536
0.0004403456590659511,0.5104914309202536
0.0004403456590659511,0.5104914309202536
0.0005234294768318506,0.5110411626031354
0.0005234294768318506,0.5110411626031354
0.0006065132945977511,0.5115908942860172
0.0006895971123636506,0.512140625968899
0.000772680930129551,0.5126903576517807
0.000772680930129551,0.5126903576517807
0.000772680930129551,0.5126903576517807
0.000772680930129551,0.5126903576517807
0.0006895971123636506,0.512140625968899
0.0002682504420722506,0.5122043062897916
0.0002682504420722506,0.5122043062897916
-0.00015309682698914917,0.5122679867011795
-0.0005744434972805492,0.5123316670220721
-0.0005744434972805492,0.5123316670220721
-0.0009957907663419498,0.5123953474334599
-0.0014171374366332996,0.5124590277543526
-0.0014171374366332996,0.5124590277543526
-0.0018384847056946985,0.5125227081657405
-0.0018384847056946985,0.5125227081657405
-0.0022598313759860985,0.5125863884866331
-0.0022598313759860985,0.5125863884866331
-0.0026811780462774985,0.5126500688075257
-0.0026811780462774985,0.5126500688075257
-0.003102525315338899,0.5127137492189136
-0.003102525315338899,0.5127137492189136
-0.0026811780462774985,0.5126500688075257
-0.0026811780462774985,0.5126500688075257
-0.0026811780462774985,0.5126500688075257
-0.0022598313759860985,0.5125863884866331
-0.0022598313759860985,0.5125863884866331
-0.0018384847056946985,0.5125227081657405
-0.0018384847056946985,0.5125227081657405
-0.0014171374366332996,0.5124590277543526
-0.0014171374366332996,0.5124590277543526
-0.0014171374366332996,0.5124590277543526
-0.0009957907663419498,0.5123953474334599
-0.0009957907663419498,0.5123953474334599
-0.0005744434972805492,0.5123316670220721
-0.0005744434972805492,0.5123316670220721
-0.0005744434972805492,0.5123316670220721
-0.0005744434972805492,0.5123316670220721
-0.00015309682698914917,0.5122679867011795
-0.00015309682698914917,0.5122679867011795
0.0002682504420722506,0.5122043062897916
0.0002682504420722506,0.5122043062897916
0.0002682504420722506,0.5122043062897916
0.0006895971123636506,0.512140625968899
0.0006895971123636506,0.512140625968899
0.0006895971123636506,0.512140625968899
0.0006895971123636506,0.512140625968899
0.0006895971123636506,0.512140625968899
0.0011109443814250504,0.5120769455575112
0.0011109443814250504,0.5120769455575112
0.0011109443814250504,0.5120769455575112
0.0015322910517164504,0.5120132652366185
0.0015322910517164504,0.5120132652366185
0.0015322910517164504,0.5120132652366185
0.0015322910517164504,0.5120132652366185
0.0015322910517164504,0.5120132652366185
0.0019536377220078505,0.5119495849157258
0.0019536377220078505,0.5119495849157258
0.0019536377220078505,0.5119495849157258
0.0019536377220078505,0.5119495849157258
0.001870553904241951,0.5113998532328441
0.0022919011733033507,0.5113361728214563
0.0022919011733033507,0.5113361728214563
0.0022919011733033507,0.5113361728214563
0.002374984991069251,0.511885904504338
0.002374984991069251,0.511885904504338
0.002374984991069251,0.511885904504338
0.002374984991069251,0.511885904504338
0.002374984991069251,0.511885904504338
0.01813098900770265,0.5106291945491508
0.01813098900770265,0.5106291945491508
0.01813098900770265,0.5106291945491508
0.01813098900770265,0.5106291945491508
0.01813098900770265,0.5106291945491508
0.01813098900770265,0.5106291945491508
0.018552336276764052,0.5105655141377629
0.018552336276764052,0.5105655141377629
0.01846925245899815,0.5100157824548811
0.01838616864123225,0.5094660507719992
0.01838616864123225,0.5094660507719992
0.01830308482346635,0.5089163190891175
0.01822000100570045,0.5083665874062357
0.018136917187934552,0.507816855723354
0.01847518009949465,0.5072034441101874
0.01847518009949465,0.5072034441101874
0.018392096281728748,0.5066537124273056
0.01830901246396285,0.5061039807444238
0.01830901246396285,0.5061039807444238
0.01822592864619695,0.505554249061542
0.01822592864619695,0.505554249061542
0.0181428448284311,0.5050045173786601
0.0181428448284311,0.5050045173786601
0.002303756994031801,0.5057114956509656
0.001965493542736301,0.5063249077452353
0.0015441468724449008,0.506388588066128
0.001122799603383501,0.5064522684775158
0.0007845367508580005,0.5070656804812902
0.0007845367508580005,0.5070656804812902
0.0003631900805666005,0.5071293608021828
2.4926629271100273e-05,0.5077427728964524
2.4926629271100273e-05,0.5077427728964524
2.4926629271100273e-05,0.5077427728964524
2.4926629271100273e-05,0.5077427728964524
0.0005293577160984005,0.5082288241679465
0.001372051056681151,0.5081014635261611
0.0018764820844738503,0.5085875144070473
0.0022978287547652503,0.5085238340861546
0.0022978287547652503,0.5085238340861546
0.018136917187934552,0.507816855723354
0.01864134767599185,0.5083029070853432
0.01906269494505325,0.5082392266739553
0.01906269494505325,0.5082392266739553
0.01948404161534465,0.5081755463530626
0.01998847270217195,0.5086615976245565
0.01998847270217195,0.5086615976245565
0.0204098193724633,0.508597917303664
0.0204098193724633,0.508597917303664
0.0212525133118161,0.5084705565713835
0.0217569437998734,0.5089566079333726
0.0217569437998734,0.5089566079333726
0.0225996377392262,0.5088292472010921
0.0230209850082876,0.5087655667897042
0.02344233167857895,0.5087018864688116
0.024789456105989,0.5090605770985203
0.05335203624967605,0.5069929196153845
0.05419473018902885,0.506865558883104
0.05503742412838165,0.5067381981508235
0.055963201286730296,0.5071605691919201
0.0563845485557917,0.5070968887805322
0.0572272424951445,0.5069695280482517
0.0584912831047887,0.5067784869950787
0.0589126303738501,0.5067148065836908
0.05933397704414145,0.5066511262627982
0.05933397704414145,0.5066511262627982
0.059755323714432845,0.5065874459419055
0.059755323714432845,0.5065874459419055
0.059755323714432845,0.5065874459419055
0.059755323714432845,0.5065874459419055
0.059755323714432845,0.5065874459419055
0.059755323714432845,0.5065874459419055
0.059755323714432845,0.5065874459419055
0.06059801765378565,0.506460085209625
0.06101936492284705,0.5063964047982372
0.0627878366193185,0.506691415016558
0.0644732238992541,0.5064366936424922
0.0665799590470211,0.5061182917665434
0.06784399965666525,0.5059272507133703
0.07079342814501505,0.5054814881956363
0.0737428566333648,0.5050357256779021
0.078460756818186,0.5048849733784889
0.080567491367183,0.5045665715930353
0.08570673816326105,0.5043521385821216
0.09177176337426235,0.5045600768219217
0.09791987180425954,0.505317746835099
0.1013737307806666,0.5053580356793541
0.12462496879321265,0.5052176857954542
0.130268646676118,0.5054893040560344
0.18216554745257704,0.5038310285528712
0.18932251739842426,0.5055608008089236
0.19285946079136718,0.5061508212455653
0.19993334697848308,0.5073308622093438
0.2065028026185071,0.5080248514205253
0.2470292637523549,0.5052736073227119
0.2499786922407047,0.5048278448049779
0.2568033269745229,0.504358690720111
0.28064800687435404,0.5024417851457806
0.286968211120115,0.5014865796989245
0.2928670680968145,0.5005950546634563
0.29623784325545566,0.5000856118248297
0.3161242331510872,0.49764236652535826
0.322444437396848,0.4966871610785022
0.3280050309222521,0.4964090481373037
0.33053311274031044,0.4960269659404622
0.3365981373525418,0.4962349042707576
0.3417373842076544,0.49602047165045177
0.3451912437828315,0.49606076040421154
0.39060177321773315,0.4942582265010377
0.3932129382547874,0.49442587607757327
0.39750949176931727,0.4943388040990526
0.4010464345634902,0.4949288246261895
0.40273182244219574,0.4946741031616286
0.40584741856607737,0.49532780400965803
0.4083755003841357,0.49494572181281654
0.41098666536215533,0.4951133709987443
0.4131764843276883,0.49534470080567733
0.41401917826704104,0.4952173400733968
0.4162089966338039,0.495448669970825
0.41831573118280085,0.4951302681853714
0.42050554954956376,0.4953615980827996
0.4217695901592079,0.4951705570296265
0.42387632530697494,0.49485215515367764
0.42648749034402916,0.4950198047302132
0.42943691883237894,0.4945740422124791
0.43112230671108454,0.4943193207479182
0.43457616628626156,0.494359609501678
0.4371042475055499,0.49397752739533174
0.44013675981166556,0.49408149656047945
0.44409504987489995,0.49460783667622843
0.4454421748420454,0.4949665268248341
0.44855777096592697,0.4956202276728636
0.4520947137600999,0.4962102482000005
0.4551272260662156,0.4963142173651482
0.4884017787542273,0.49690814592729277
0.4918556383294044,0.49694843468105265
0.49446680330742404,0.49711608386698036
0.49800374670036696,0.497706104303622
0.5220976781125304,0.49743839416854485
0.523783065392466,0.49718367279447917
0.5268155776985817,0.4972876419596268
0.5298480906034674,0.4973916110342793
0.5319548251524644,0.49707320924882575
0.5341446435192272,0.4973045391462539
0.5367558091550515,0.49747218863229425
0.5397052376434013,0.4970264261145602
0.5418119721923982,0.4967080243291066
0.5650632096061743,0.4965676745357021
0.5671699441551712,0.4962492727502485
0.5702024564022523,0.4963532415247884
0.5728136220380766,0.4965208910108287
0.5741607464654865,0.49687958164053736
0.5763505648322496,0.49711091153796555
0.5780359527109551,0.49685619007340454
0.5802257710777179,0.4970875199708327
0.5819111589564235,0.49683279850627177
0.5832582833838336,0.49719148913598044
0.585786365201892,0.496809406939139
0.5879761835686549,0.4970407368365672
0.5909256120570046,0.49659497431883315
0.5926109999357103,0.4963402528542722
0.6103016432843469,0.4964780164831691
0.6140937657120493,0.49590489323315456
0.617126278018165,0.4960088623983023
0.6205801369355376,0.4960491508519495
0.6218441775451817,0.4958581097987764
0.6325440184654338,0.495365563756169
0.6433269432624864,0.4954227497870512
0.6587446844265943,0.49477945183563826
0.6609345033921271,0.4950107816425713
0.6653141401256528,0.49547344143742766
0.6687679997008299,0.4955137301911875
0.6718005120069455,0.4956176993563352
0.6743285932262338,0.49523561724998894
0.6782037994717023,0.49521222568285617
0.6817407428056108,0.49580224572889003
0.686458642990432,0.49565149342947673
0.689912501966839,0.4956917822737318
0.6924405837848974,0.49530970007689035
0.6967371367006573,0.495222628188865
0.7014550368854784,0.49507187588945173
0.7035617714344755,0.49475347410399806
0.7083627554370626,0.4951524534874666
0.7126593089515925,0.49506538150894597
0.7166175989557921,0.4955917212340872
0.7217568458109047,0.4953772886137813
0.724368011446729,0.4955449380998216
0.7295903421196075,0.4958802371623975
0.7348126727924862,0.4962155362249734
0.7404563506753914,0.49648715448555364
0.7434888629815071,0.49659112365070135
0.749132540923447,0.4968627423018894
0.7539335249260342,0.49726172168535787
0.7596602860279353,0.4980830717193151
0.7639568395424652,0.49799599974079445
0.7666510883972852,0.49871338100021184
0.7718734196689339,0.4990486799722925
0.7775170970121038,0.49932029871397576
0.7823180809556562,0.4997192777068365
0.7845078993224192,0.4999506076042647
0.7898133144118337,0.5008356382592272
0.795035645084712,0.5011709373218031
0.8007624073841533,0.5019922871747698
0.806489168545089,0.5028136375993348
0.8091834179986793,0.503531018768257
0.8154146101874078,0.5048384200737082
0.8220671497042323,0.5060821413583794
0.8256040924984054,0.5066721618855162
0.8317522008693679,0.5074298315080856
0.839164350507779,0.5079964603775945
0.8457338062068378,0.5086904499793838
0.8510392206384478,0.5095754803342337
0.8576086763375064,0.5102694699360231
0.8603029251923264,0.5109868511954404
0.8660296868929978,0.5118082011389025
0.8712520175658764,0.5121435002014783
0.8739462670194664,0.5128608813704004
0.8784089875707581,0.5138732728481387
1.0172399787632256,0.5541804696714643
1.021281352644226,0.5552565414700951
1.0234711710109887,0.5554878713675233
1.0262485042823448,0.5567549842193272
1.0293641003471916,0.5574086846767489
1.0320583498007818,0.558126065845671
1.0339929891327853,0.5595205394297554
1.0349187662911337,0.559942910470852
1.0368534055641023,0.5613373836643286
1.0382836144080485,0.5622458058864238
1.0737361284445546,0.5686957416974777
1.0745788223839075,0.5685683809651974
1.0760090312278534,0.5694768031872925
1.0777775022665204,0.5697718131055007
1.0796290577807577,0.5706165550067034
1.0867029439678735,0.5717965959704819
1.0876287217249923,0.5722189669210833
1.0899016239095207,0.5730000285013933
1.0917531793647237,0.5738447700119881
1.0935216510611951,0.574139780230309
1.094951859306371,0.5750482025428993
1.0972247620896698,0.5758292640327142
1.0990763170051374,0.576674006024412
1.1017705663996928,0.5773913868027263
1.104547899671049,0.5786584996545302
1.105895024098459,0.5790171902842389
1.1081679262829878,0.5797982518645489
1.1112835224068691,0.5804519527125784
1.1126306473740146,0.580810642861184
1.1158293273156623,0.5820140753920954
1.1185235761704826,0.5827314566515127
1.1221436033221566,0.5838712083804284
1.1356148493335327,0.5874581140154216
1.1373833210300042,0.5877531242337424
1.1503501365533233,0.5908539785067466
1.153548816435936,0.5920574106470502
1.1567474963775835,0.5932608431779615
1.1580946208049936,0.5936195338076702
1.1617146479566678,0.5947592855365857
1.1644919812280237,0.5960263983883897
1.1672693139006098,0.5972935113306889
1.1695422160851385,0.5980745729109989
1.170889341052284,0.5984332630596044
1.1736666737248702,0.5997003760019036
1.1768653542652876,0.6009038084423197
1.1795596030610733,0.6016211893111293
1.1814111585753104,0.6024659312123318
1.1841054080289006,0.603183312381254
1.1868827407014866,0.6044504253235532
1.189155642826981,0.6052314865132553
1.190502767853161,0.6055901770524688
1.1923543233673985,0.6064349189536714
1.1946272255519272,0.6072159805339814
1.1963956972483987,0.6075109907523022
1.198247252163866,0.608355732744
1.19917302986195,0.6087781033039935
1.2014459320464788,0.6095591648843035
1.203635751012012,0.6097904946912365
1.2045615287691305,0.6102128656418377
1.2068344309536592,0.6109939272221478
1.2091073330791533,0.61177498841185
1.2114633190814479,0.6131057816750417
1.214240652352804,0.6143728945268457
1.2155877767802141,0.6147315851565543
1.2187864566628268,0.6159350172968578
1.2215637899341831,0.6172021301486618
1.225349984122619,0.6194413453338362
1.2276228869059178,0.620222406823651
1.2418478154574188,0.6259445587787836
1.2456340096458551,0.6281837739639581
1.249758467344621,0.6298095774454707
1.2699594084513213,0.6380022744832058
1.2727367416636426,0.6392693869444019
1.2778700609372933,0.6418672930593977
1.292599419917817,0.6480754959859116
1.2973113918633716,0.6507370821216873
1.302949141566045,0.6538210392080644
1.305809558655167,0.6556378837427501
1.3279451390348358,0.6652250539739621
1.3325740271626247,0.6673369084268561
1.337285999765984,0.6699984948627444
1.3400633323795357,0.6712656074144357
1.3448583888006607,0.6744769255332058
1.3499917080152768,0.6770748312575938
1.355125026631123,0.6796727370724769
1.3569765821453603,0.6805174789736795
1.361771638507451,0.6837287967018418
1.372121360754449,0.6894743398334996
1.3759075556006897,0.6917135553187866
1.3796937497891255,0.6939527705039611
1.3816283891211287,0.6953472440880455
1.3849932366392737,0.6976501395941125
1.4004762781599223,0.7059935888407657
1.4019895701638299,0.70745174244563
1.4053544177410089,0.709754638342305
1.4077934875020348,0.7116351628977707
1.4107369884089227,0.7140017391153383
1.4224338350833308,0.7201059728767045
1.4233596128404495,0.7205283438273059
1.4263031131485673,0.7228949201353686
1.4287421829095934,0.7247754446908343
1.431685683816481,0.7271420209084019
1.4331158920026226,0.7280504428303844
1.4360593929095105,0.730417019047952
1.4389198099395977,0.73223386319203
1.4414419635774243,0.7346641198209853
1.4434596866681586,0.7366083246973437
1.4448898949133349,0.7375167470099342
1.4464862707940425,0.7395246326882883
1.4489253411538385,0.7414051571532588
1.4508599798870718,0.7427996308278384
1.452290188671983,0.7437080526593258
1.4547292584920437,0.7455885776053994
1.4679393972884283,0.7531509657528459
1.4703784670494544,0.7550314903083116
1.4732388841385764,0.7568483348429973
1.4746690923837522,0.7577567571555879
1.4770250783270122,0.7590875500281719
1.4803068426851955,0.7608407141514697
1.4835886063855743,0.762593877974655
1.4902352176631322,0.7666499376945151
1.494104496268104,0.7694388844720761
1.4983120371858663,0.7716144197269658
1.5058844267602782,0.7760928499163242
1.5100919682177758,0.7782683846901108
1.5129523853068978,0.7800852292247966
1.5178305248879842,0.7838462787263359
1.5221211501632474,0.7865715451830043
1.5248984834346035,0.7878386580348082
1.530619316955043,0.7914723468040672
1.5465177769067164,0.8025644541650169
1.5518172637568646,0.8062618232551684
1.5575380972773036,0.8098955120244272
1.5603154305486595,0.8111626248762311
1.566036264069099,0.8147963136454901
1.5713357509192467,0.8184936827356415
1.5765521539516287,0.8216413201429112
1.579833917711042,0.8233944843567043
1.598337615717078,0.837466579938996
1.604479796506579,0.8410365882968669
1.609779283356727,0.8447339573870185
1.615583200694932,0.8489173778391591
1.618022270455958,0.8507979023946248
1.6283660645227243,0.8593557843520793
1.6381223443427015,0.8668778836552705
1.6430835683403242,0.8711886647491964
1.6445137765264652,0.8720970866711791
1.6484661390082378,0.8754357655222298
1.6523354170144398,0.878224712390286
1.6558664321681162,0.8816270712621167
1.6607445716901679,0.8853881203730483
1.6658719633233223,0.8907983648327378
1.6687323804124445,0.8926152093674236
1.6762157573900884,0.8993562467901921
1.6782334805398578,0.9013004520571583
1.680251203630592,0.9032446569335166
1.6863043724220952,0.9090772724343028
1.6892478732699487,0.9114438482612626
1.6963099036363358,0.9182485663955318
1.701354210852954,0.9231090792628347
1.7023630724278387,0.9240811818963177
1.708416241160307,0.9299137970064959
1.7109383947981334,0.9323440536354513
1.7120303401317494,0.9338658875612083
1.7216145246756982,0.9431008618433301
1.7236322472266976,0.9450450672007915
1.7256499703174324,0.94698927207715
1.7281721238962242,0.9494195283154974
1.7291809854711087,0.9503916309489806
1.731703139108935,0.952821887577936
1.7332995155293784,0.9548297727751869
1.7354003218981435,0.9573237098155302
1.736492267231759,0.9588455437412873
1.7385099903815284,0.9607897490082535
1.7406107972900289,0.9632836855674937
1.7431329509278553,0.965713942196449
1.745655104506647,0.9681441984347966
1.7467470498992976,0.9696660327511616
1.7496905507471507,0.9720326085781212
1.7522127043849771,0.9744628652070766
1.754817941781535,0.9774428531283059
1.756331234443247,0.978901007033283
1.775493674693109,1.00018329412321
1.7780158282719007,1.0026135503615574
1.7989467401591996,1.0241908472791978
1.8015519776147921,1.0271708355910352
1.8031483540352353,1.029178720788286
1.8057535914908276,1.0321587091001234
1.8084419127051514,1.0356884287042345
1.8095338580387665,1.0372102626299915
1.811634665006302,1.0397041995798397
1.8188628629491865,1.0476083806892644
1.8209636698576874,1.0501023172485047
1.8232306444607542,1.0536957175641162
1.8253314513692547,1.0561896541233564
1.8269278272499623,1.0581975398017105
1.8296161484642863,1.0617272594058216
1.8370105140427024,1.0707309038810102
1.8381024594353526,1.072252738197375
1.8403694339793848,1.075846138122379
1.8428915875581766,1.0782763943607265
1.844992394525712,1.0807703313105743
1.8470932008354426,1.08326426796031
1.8481020624103266,1.084236370593793
1.850202869318827,1.0867303071530332
1.851799245199535,1.0887381928313873
1.8533956216199785,1.0907460780286382
1.8539831359258012,1.091781861073509
1.855662595624275,1.094339478434745
1.8572589720447183,1.096347363631996
1.862718698948936,1.103956534823213
1.8685166879888402,1.1109522933199347
1.8691042028934333,1.1119880762743104
1.8706174949563752,1.1134462302697827
1.8717094402899912,1.1149680641955397
1.8733058161706988,1.1169759498738938
1.8738933310752923,1.1180117328282697
1.875489706896965,1.1200196181160158
1.8766647361073814,1.1220911841152625
1.8778397652587633,1.1241627497239015
1.8789317106514138,1.1256845840402663
1.8800236560440642,1.1272064183566313
1.8811986851954459,1.1292779839652702
1.8823737144058623,1.1313495499645168
1.883548742958474,1.133421115663651
1.8911923605889585,1.1440739550969896
1.8928718202283972,1.1466315720676177
1.8940468494388139,1.1487031380668644
1.8950557110136983,1.1496752407003474
1.8963138239828456,1.1522965379918682
1.8974057693754962,1.153818372308233
1.8985807985268783,1.155889937916872
1.8997558271385246,1.1579615040066138
1.9003433420431177,1.1589972869609897
1.9010139401076724,1.1605828012981345
1.9021889693180887,1.1626543672973813
1.9028595679814133,1.164239881544031
1.9034470822872365,1.165275664588902
1.9123488122880983,1.1785498014042564
1.9130194103526525,1.1801353157414012
1.9136900090750113,1.181720830378659
1.9147819544676619,1.1832426646950238
1.9152863849557193,1.183728716057013
1.9164614141071008,1.1858002816656519
1.9175533594997514,1.1873221159820166
1.9186453048333674,1.1888439499077736
1.9191497353214249,1.189330001269763
1.9202416807140754,1.1908518355861277
1.9214167099244917,1.1929234015853747
1.9228469181106331,1.1938318235073573
1.9236006006507578,1.1959670698274967
1.9241881149565812,1.1970028528723675
1.9258675751947902,1.1995604697525004
1.9271256881639378,1.202181767044021
1.9283007167755843,1.2042533331337628
1.9293926621682347,1.2057751674501278
1.9305676913196164,1.2078467330587668
1.9318258043477987,1.2104680307408953
1.9330008334991804,1.2125395963495342
1.9341758627095968,1.2146111623487807
1.9353508918609785,1.2166827279574197
1.943071665069962,1.2306976375088294
1.9443297774993742,1.233318935281453
1.9450003762217334,1.2349044499187107
1.9467629196789382,1.2380117985722205
1.9480210326480858,1.240633095863741
1.949279145676268,1.2432543935458695
1.9498666599230565,1.2442901762001326
1.951041689133473,1.2463617421993796
1.9522998021026206,1.2489830394909
1.9534748313130372,1.2510546054901468
1.9556587220393036,1.2540982737322688
1.9563293201628926,1.2556837884600216
1.9585132108891585,1.2587274567021436
1.960275754346364,1.2618348053556534
1.9620382984613731,1.2649421543092758
1.963047160036258,1.265914256942759
1.9713554468932601,1.2809649492389266
1.9730349071314692,1.2835225661190595
1.9746312830121768,1.2855304517974133
1.9772365204087348,1.2885104397186429
1.9783284658013853,1.2900322740350076
1.9804292727098853,1.2925262105942479
1.986891932949721,1.3039198228541369
1.9884883087713945,1.3059277081418832
1.989580254164045,1.3074495424582482
1.9917641448903112,1.3104932107003702
1.993443604588785,1.313050828061606
1.9957936629505828,1.3171939596694915
1.997473122590022,1.3197515766401196
1.9991525822294611,1.3223091936107476
2.0040188666476237,1.33169492058289
2.0089682348245184,1.3416303788473067
2.0101432639758996,1.3437019444559457
2.012576406155464,1.348394807746713
2.0149264639184916,1.3525379394450938
2.0187008028849696,1.3604018317102637
2.0205464301599405,1.3640589120466555
2.0218045431881224,1.366680209728784
2.0242376853676864,1.3713730730195515
2.025828133607898,1.3761932970425992
2.0278399285184006,1.3809498407447545
2.0307715735455254,1.3889410937422046
2.0350444147607933,1.4001033758045527
2.0365517791832386,1.4043738681447189
2.0383083950589818,1.41029355553353
2.039898843299193,1.4151137795565782
2.040735608999279,1.4177987572594866
2.0439995892974676,1.4279889369884642
2.045334857904149,1.4339723047886634
2.050527549893844,1.448369296446419
2.0513643155939305,1.4510542741493277
2.052616500981616,1.45648791017615
2.055963565097571,1.4672278215880095
2.057049582250955,1.4715619943395635
2.057969431768807,1.4747967037253538
2.059055449520961,1.4791308763864124
2.0607289815789382,1.4845008320923423
2.063987033696894,1.4975033506471163
2.066995834901288,1.5088566736721423
2.0679156844191406,1.5120913830579326
2.0695892164771177,1.5174613387638622
2.0708414012660334,1.5228949748811798
2.07167816756489,1.5255799524935933
2.072764184718274,1.529914125245147
2.0783604393182653,1.55268445218769
2.0794464564716493,1.557018624939244
2.0801942107725075,1.5619662096945723
2.081030977130398,1.5646511876975935
2.0852029517244803,1.5837007538923564
2.0859507060253386,1.588648338647685
2.087119806996489,1.5935322430821208
2.087535226026284,1.5962809011059216
2.0887043269974335,1.6011648055403573
2.089368997480526,1.605562658612804
2.0901167517813843,1.6105102433681324
2.0913689371690705,1.6159438793949548
2.0922057028691565,1.6186288570978635
2.096787168312802,1.6432394201422245
2.0973687549781284,1.647087541531789
