x_m,y_m,phi_rad,Ux_mps,Uy_mps,r_radps
0.7302581754349032,0.5567129954630716,0.3226517,2.4491672,0,1.8373593554387202
0.8225861709464274,0.5933256906497686,0.39229819999999993,2.4488613,0,1.5864176540740498
0.9127029630022503,0.6359777761374392,0.4519926999999999,2.4735274,0,1.3885556665448402
1.0008833610921009,0.6839796654961454,0.5057972,2.5158906,0,1.2843208906941601
1.0860761681630373,0.7361657886525383,0.5541790999999998,2.5654768,0,1.18150032416144
1.1687401723883997,0.792199616585576,0.5981773000000001,2.6217475,0,1.10643381257125
1.2491827684781485,0.8518432112943252,0.6389518999999999,2.681682,0,1.0564582779552
1.3270339721388444,0.9144731418262273,0.6772315999999998,2.742759,0,1.0233757695969
1.4024610230564227,0.9799462733935888,0.7140097999999999,2.8034249,0,1.02668176092009
1.4754939127576796,1.0481836019565098,0.7504854999999999,2.8602994,0,1.04860349389628
1.5458876825586954,1.1189797677010727,0.7878436999999998,2.9118989,0,1.10951472287931
1.6134154268346583,1.1922441970802067,0.8258985999999999,2.9546257,0,1.11251614693609
1.678522434170573,1.2684302655741326,0.8626377999999999,2.9136818,0,1.03710289272832
1.74029627464732,1.346156379956645,0.8971846000000001,2.8628239,0,0.96979934563318
1.799847979350584,1.4265150049762114,0.9304243999999997,2.8019779,0,0.9460914805062699
1.8567254750584403,1.5089811937288315,0.9656832,2.738626,0,1.0052025403838
1.9103390083636929,1.5932373328981917,1.0053505999999999,2.6889337,0,1.1749540495116702
1.9604360996011054,1.680150141065287,1.0535076,2.6587969,0,1.39249010515886
2.005629314408498,1.7689161039423544,1.1088901,2.6435717,0,1.5527290667835099
2.045724478145526,1.8605817321404468,1.1704751,2.6400447,0,1.67249286986571
2.0798839379567546,1.954358109825155,1.2342604000000001,2.639715,0,1.7047295308289998
2.1079733195451444,2.050291995613816,1.2991671999999999,2.6393853,0,1.68719696403258
2.129884907495999,2.14778438242013,1.3612767,2.6408283,0,1.59536979827676
2.145884845673477,2.246322205985383,1.4187216999999999,2.6513326,0,1.4132406111777798
2.15663971378764,2.3457908262636242,1.4675799,2.6792329,0,1.19108995910902
2.162994140867653,2.44541155047006,1.5059911000000001,2.7272764,0,0.86433443669608
2.1661956184548035,2.545441466166461,1.5309759,2.8043477,0,0.5137135921201901
2.1675681535350915,2.645326485497857,1.5424474999999997,2.9109732,0,0.13544408982816
2.1684763648043037,2.7452915656715375,1.5403481,3.029845,0,-0.23787010110499998
2.1700088418554917,2.8452731892261567,1.5320255999999999,3.1423084,0,-0.27664223268836
2.1724193620322625,2.9451748890695395,1.5228239000000001,3.2491281,0,-0.29159040203201997
2.175703047512581,3.0451944263122526,1.5151631,3.3509284,0,-0.21240127737672002
2.1796143976682267,3.145040631430574,1.5101706,3.448227,0,-0.1235630766726
2.183881732023988,3.2448901964995622,1.5081012,3.5414589,0,-0.01867340448792
2.1882041526549543,3.3446514080044802,1.5087650999999997,3.6309935,0,0.04527522105085
