-0.00556625,0.00865820,0.00069216,0.02181764,0.01772863,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.84636365,0.02015524,-0.02614313,-0.00030013
-0.00525358,0.00848868,0.00068620,-0.00257161,0.00843022,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.84545607,0.02012168,-0.02613396,-0.00017935
-0.00495322,0.00849376,0.00055507,-0.00736916,-0.01981623,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.84446162,0.02010994,-0.02615455,-0.00011927
-0.00492502,0.00855018,-0.00087917,-0.00468318,0.02246010,0.00000000,0.00000000,0.00000000,39.96309882,116.30361548,64.84324080,0.02006236,-0.02616402,-0.00007426
-0.00403535,0.00690825,-0.00236481,0.00013411,0.00027536,0.00000000,0.00000000,0.00000000,39.96309882,116.30361549,64.84373198,0.02037210,-0.02600719,-0.00015810
-0.00076489,0.00090251,0.00047311,0.02490061,-0.00695693,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.84644192,0.02133562,-0.02553295,-0.00042592
0.00252865,-0.00494520,0.00299886,0.00815550,-0.02101772,0.00000000,0.00000000,0.00000000,39.96309880,116.30361550,64.84905518,0.02226524,-0.02503335,-0.00067566
0.00429016,-0.00798688,0.00071749,0.03585254,-0.03559333,0.00000000,0.00000000,0.00000000,39.96309879,116.30361550,64.85030513,0.02274754,-0.02481003,-0.00079851
0.00765613,-0.01361219,-0.00090152,0.02672514,-0.03281872,0.00000000,0.00000000,0.00000000,39.96309878,116.30361551,64.85249247,0.02366478,-0.02432819,-0.00107733
0.00842342,-0.01245878,0.00365600,0.02552133,-0.01143297,0.00000000,0.00000000,0.00000000,39.96309878,116.30361552,64.85389815,0.02314671,-0.02440354,-0.00088466
0.00717990,-0.00434387,0.00180826,-0.00558959,-0.01482617,0.00000000,0.00000000,0.00000000,39.96309880,116.30361551,64.85503047,0.02144118,-0.02483505,-0.00039848
0.00617644,0.00228506,0.00089034,0.01824481,0.00776942,0.00000000,0.00000000,0.00000000,39.96309881,116.30361551,64.85583354,0.02000040,-0.02516123,0.00003169
0.00562136,0.00612859,0.00190362,0.02725719,0.00603911,0.00000000,0.00000000,0.00000000,39.96309882,116.30361551,64.85618997,0.01917013,-0.02536429,0.00026786
0.00436295,0.01428543,0.00175312,0.02716671,0.01735589,0.00000000,0.00000000,0.00000000,39.96309883,116.30361551,64.85673586,0.01745721,-0.02578173,0.00078546
0.00367382,0.01529527,0.00106618,0.00970138,0.01562181,0.00000000,0.00000000,0.00000000,39.96309884,116.30361551,64.85679941,0.01725739,-0.02594864,0.00089639
0.00295216,0.01073967,0.00014082,-0.00171127,0.00683383,0.00000000,0.00000000,0.00000000,39.96309883,116.30361551,64.85635977,0.01796649,-0.02607440,0.00076717
0.00266731,0.00854524,0.00203028,-0.01906115,0.02668132,0.00000000,0.00000000,0.00000000,39.96309882,116.30361551,64.85610352,0.01832679,-0.02614973,0.00072616
0.00204848,0.00428071,0.00090227,0.02014750,0.01249047,0.00000000,0.00000000,0.00000000,39.96309881,116.30361550,64.85552756,0.01905719,-0.02630905,0.00062202
0.00135184,-0.00021427,0.00174269,0.00392998,0.00703152,0.00000000,0.00000000,0.00000000,39.96309880,116.30361550,64.85483422,0.01978417,-0.02648464,0.00052104
0.00045973,-0.00065737,0.00112727,0.00485753,0.00397271,0.00000000,0.00000000,0.00000000,39.96309880,116.30361550,64.85525411,0.01982802,-0.02660098,0.00059895
-0.00029720,-0.00024649,0.00300482,-0.00472652,0.00505613,0.00000000,0.00000000,0.00000000,39.96309880,116.30361550,64.85564298,0.01974734,-0.02664429,0.00066735
-0.00093377,0.00055032,0.00105724,-0.00165129,-0.01879802,0.00000000,0.00000000,0.00000000,39.96309880,116.30361550,64.85631028,0.01962178,-0.02677047,0.00078578
-0.00190024,0.00148245,0.00013784,0.00381331,-0.01786089,0.00000000,0.00000000,0.00000000,39.96309880,116.30361549,64.85707629,0.01944310,-0.02687883,0.00087147
-0.00279775,0.00250917,-0.00012815,-0.00105018,0.01311774,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85771901,0.01927942,-0.02699466,0.00102889
-0.00245685,0.00249243,0.00251159,-0.00757112,-0.01033130,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85774351,0.01928671,-0.02699569,0.00104155
-0.00220786,0.00238739,0.00042245,-0.01140704,-0.00373104,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85756489,0.01927178,-0.02696147,0.00105023
-0.00167581,0.00229379,0.00366494,0.00131961,-0.00001970,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85712151,0.01925703,-0.02689963,0.00107455
-0.00100778,0.00218258,-0.00101924,0.01684735,0.00315255,0.00000000,0.00000000,0.00000000,39.96309881,116.30361550,64.85650650,0.01928861,-0.02681854,0.00108013
-0.00044760,0.00214024,0.00045970,0.00433780,-0.00230819,0.00000000,0.00000000,0.00000000,39.96309880,116.30361550,64.85617137,0.01926991,-0.02675029,0.00107068
-0.00058581,0.00249884,0.00088885,-0.01016972,0.02637397,0.00000000,0.00000000,0.00000000,39.96309881,116.30361550,64.85656191,0.01921176,-0.02676250,0.00116084
-0.00065165,0.00253658,-0.00027269,-0.01253652,-0.00400321,0.00000000,0.00000000,0.00000000,39.96309881,116.30361550,64.85692912,0.01917612,-0.02677385,0.00116960
-0.00116116,0.00298061,0.00190660,-0.00153627,0.00482614,0.00000000,0.00000000,0.00000000,39.96309881,116.30361550,64.85750074,0.01913803,-0.02675198,0.00121845
-0.00133784,0.00314417,-0.00043958,-0.00848573,-0.01752148,0.00000000,0.00000000,0.00000000,39.96309881,116.30361550,64.85801787,0.01911187,-0.02678886,0.00122178
-0.00160787,0.00337704,-0.00060499,-0.01760917,0.01070427,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85837551,0.01906894,-0.02682757,0.00125532
-0.00152557,0.00363615,0.00228956,-0.00238064,-0.01033545,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85866851,0.01903144,-0.02682431,0.00127887
-0.00184182,0.00379982,0.00128821,-0.00038006,-0.00855142,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85891414,0.01903668,-0.02681373,0.00135942
-0.00184175,0.00397824,0.00198260,-0.00831529,0.02093246,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85923693,0.01902465,-0.02684193,0.00142037
-0.00195971,0.00392405,0.00131056,0.02319015,0.00875619,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85948505,0.01899256,-0.02683300,0.00147184
-0.00207769,0.00348857,0.00266507,-0.00237513,0.01376575,0.00000000,0.00000000,0.00000000,39.96309881,116.30361549,64.85970480,0.01905928,-0.02678476,0.00158807
-0.00196397,0.00154434,0.00227615,-0.00511599,-0.00241195,0.00000000,0.00000000,0.00000000,39.96309879,116.30361549,64.85983243,0.01920461,-0.02680521,0.00174083
-0.00223715,-0.00164350,0.00058487,-0.02424172,0.01740461,0.00000000,0.00000000,0.00000000,39.96309877,116.30361549,64.86010616,0.01943808,-0.02681572,0.00194566
-0.00223588,-0.00563061,-0.00113249,-0.01061546,0.02820587,0.00000000,0.00000000,0.00000000,39.96309875,116.30361549,64.86045155,0.01973697,-0.02684488,0.00221312
-0.00235097,-0.00767429,-0.00079125,-0.03516048,0.01037489,0.00000000,0.00000000,0.00000000,39.96309874,116.30361549,64.86062947,0.01988027,-0.02685014,0.00236236
-0.00227809,-0.01160035,0.00127926,-0.00384116,-0.01502715,0.00000000,0.00000000,0.00000000,39.96309871,116.30361549,64.86095138,0.02015703,-0.02685726,0.00266679
-0.00221534,-0.01032454,0.00285581,-0.00790321,-0.00026204,0.00000000,0.00000000,0.00000000,39.96309871,116.30361549,64.86139241,0.02001377,-0.02687164,0.00249342
-0.00227190,-0.00716882,-0.00206679,-0.00292760,0.00270632,0.00000000,0.00000000,0.00000000,39.96309873,116.30361549,64.86193829,0.01975123,-0.02689140,0.00216237
-0.00210936,-0.00508536,0.00183508,0.00895748,-0.00590400,0.00000000,0.00000000,0.00000000,39.96309874,116.30361549,64.86227963,0.01952174,-0.02684136,0.00190940
-0.00194703,-0.00251306,0.00101551,-0.01213513,-0.01492091,0.00000000,0.00000000,0.00000000,39.96309875,116.30361549,64.86270664,0.01933164,-0.02687171,0.00171480
-0.00203688,0.00078592,-0.00087023,-0.00107531,-0.01368317,0.00000000,0.00000000,0.00000000,39.96309877,116.30361549,64.86315455,0.01902490,-0.02685321,0.00140678
-0.00215725,0.00208274,0.00330284,-0.00114471,0.03892567,0.00000000,0.00000000,0.00000000,39.96309877,116.30361549,64.86309267,0.01890864,-0.02687784,0.00134800
-0.00217903,0.00348823,0.00177845,-0.00022791,0.00691502,0.00000000,0.00000000,0.00000000,39.96309878,116.30361549,64.86284050,0.01881774,-0.02687445,0.00124039
-0.00213735,0.00440004,-0.00053942,-0.02808847,0.01451619,0.00000000,0.00000000,0.00000000,39.96309878,116.30361549,64.86265690,0.01876140,-0.02689120,0.00118533
-0.00211116,0.00616476,0.00121221,0.00799202,0.01771029,0.00000000,0.00000000,0.00000000,39.96309879,116.30361549,64.86238775,0.01862797,-0.02691746,0.00102610
-0.00202761,0.00810814,0.00181422,-0.02798857,0.01215200,0.00000000,0.00000000,0.00000000,39.96309880,116.30361549,64.86214507,0.01849699,-0.02690975,0.00090607
-0.00352810,0.00888548,0.00177100,0.01020428,0.01225581,0.00000000,0.00000000,0.00000000,39.96309881,116.30361548,64.86205953,0.01843388,-0.02700230,0.00118082
-0.00473072,0.00937615,0.00125989,-0.03636632,0.00792937,0.00000000,0.00000000,0.00000000,39.96309881,116.30361547,64.86200505,0.01842999,-0.02707629,0.00141706
-0.00691285,0.01031960,0.00119582,0.00439584,0.01970044,0.00000000,0.00000000,0.00000000,39.96309882,116.30361545,64.86198115,0.01837848,-0.02725062,0.00187493
-0.00934248,0.01124216,0.00021681,-0.00396869,0.00652939,0.00000000,0.00000000,0.00000000,39.96309882,116.30361542,64.86188888,0.01836235,-0.02738361,0.00234855
-0.01136587,0.01233152,0.00120476,-0.02630883,0.04831479,0.00000000,0.00000000,0.00000000,39.96309883,116.30361541,64.86184090,0.01830798,-0.02754657,0.00274047
